model_id,param,value
RF-155,n_estimators,50.0
RF-156,max_depth,8.0
RF-156,min_samples_split,4.0
RF-156,n_estimators,75.0
RF-157,max_depth,8.0
RF-157,min_samples_split,4.0
RF-157,n_estimators,100.0
RF-158,max_depth,8.0
RF-158,min_samples_split,4.0
RF-158,n_estimators,125.0
RF-159,max_depth,8.0
RF-159,min_samples_split,4.0
RF-159,n_estimators,150.0
RF-160,max_depth,8.0
RF-160,min_samples_split,4.0
RF-160,n_estimators,200.0
RF-161,max_depth,8.0
RF-161,min_samples_split,8.0
RF-161,n_estimators,10.0
RF-162,max_depth,8.0
RF-162,min_samples_split,8.0
RF-162,n_estimators,25.0
RF-163,max_depth,8.0
RF-163,min_samples_split,8.0
RF-163,n_estimators,50.0
RF-164,max_depth,8.0
RF-164,min_samples_split,8.0
RF-164,n_estimators,75.0
RF-165,max_depth,8.0
RF-165,min_samples_split,8.0
RF-165,n_estimators,100.0
RF-166,max_depth,8.0
RF-166,min_samples_split,8.0
RF-166,n_estimators,125.0
RF-167,max_depth,8.0
RF-167,min_samples_split,8.0
RF-167,n_estimators,150.0
RF-168,max_depth,8.0
RF-168,min_samples_split,8.0
RF-168,n_estimators,200.0
RF-169,max_depth,8.0
RF-169,min_samples_split,12.0
RF-169,n_estimators,10.0
RF-170,max_depth,8.0
RF-170,min_samples_split,12.0
RF-170,n_estimators,25.0
RF-171,max_depth,8.0
RF-171,min_samples_split,12.0
RF-171,n_estimators,50.0
RF-172,max_depth,8.0
RF-172,min_samples_split,12.0
RF-172,n_estimators,75.0
RF-173,max_depth,8.0
RF-173,min_samples_split,12.0
RF-173,n_estimators,100.0
RF-174,max_depth,8.0
RF-174,min_samples_split,12.0
RF-174,n_estimators,125.0
RF-175,max_depth,8.0
RF-175,min_samples_split,12.0
RF-175,n_estimators,150.0
RF-176,max_depth,8.0
RF-176,min_samples_split,12.0
RF-176,n_estimators,200.0
RF-177,max_depth,8.0
RF-177,min_samples_split,16.0
RF-177,n_estimators,10.0
RF-178,max_depth,8.0
RF-178,min_samples_split,16.0
RF-178,n_estimators,25.0
RF-179,max_depth,8.0
RF-179,min_samples_split,16.0
RF-179,n_estimators,50.0
RF-180,max_depth,8.0
RF-180,min_samples_split,16.0
RF-180,n_estimators,75.0
RF-181,max_depth,8.0
RF-181,min_samples_split,16.0
RF-181,n_estimators,100.0
RF-182,max_depth,8.0
RF-182,min_samples_split,16.0
RF-182,n_estimators,125.0
RF-183,max_depth,8.0
RF-183,min_samples_split,16.0
RF-183,n_estimators,150.0
RF-184,max_depth,8.0
RF-184,min_samples_split,16.0
RF-184,n_estimators,200.0
RF-185,max_depth,8.0
RF-185,min_samples_split,30.0
RF-185,n_estimators,10.0
RF-186,max_depth,8.0
RF-186,min_samples_split,30.0
RF-186,n_estimators,25.0
