PseudoID,M546980,M500458,M545731,M533840,M568671,M500312,M555496,M595483,M545313,M582014,M551262,M589819,M599421,M537226,M594455,M555258,M528662,M540101,M557500,M592855,M592593,M537130,M550040,M521338,M549904,UniSp4,M527219,M575624,M513552,M512914,M510218,M503257,M589283,M528205,M556038,M534459,M568363,M578371,M554956,M504849,M533067,M567468,M571201,M560046,M543625,M578816,M569912,M527306,M575600,M583270,M587063,M539339,M500786,M511006,M542419,M526581,M564991,M500850,M583234,M598640,UniSp6,M581305,M558622,M596656,M519895,M508663,M562884,M555824,M575307,M595344,M577494,M562618,M520731,M521662,M585231,M580497,M534697,M525015,M550367,M569679,M583617,M592847,M581022,M501655,M579984,M500673,M526839,M573575,M589482,M515950,M540958,M575100,M562636,M588194,M566284,M596452,M517081,M562598,M528263,M558234,M581923,M585191,M540969,M588021,M527905,M593461,M516970,M598858,M527197,M519103,M547854,M554022,M579664,M552528,M551175,M548578,M559102,M566199,M575036,M547368,M532769,M551773,M540935,M553208,M511260,M501735,M530657,M595841,M555060,M545577,DiseaseSubtypeFull,DiseaseSubtype
S1200,2.2228,1.5858,5.7918,5.4958,0.5318,0.2718,-2.1652,6.6758,4.7438,-0.4392,1.2638,6.1358,1.6488,2.4058,1.5098,9.6618,5.1328,-2.2532,4.4068,3.8508,1.9818,3.7018,5.6788,7.2778,1.0448,-1.4282,2.6578,3.8128,-1.8612,-0.7522,4.3678,2.1758,-6.5962,3.5178,-1.0072,2.8718,5.4298,2.6428,5.2148,3.9128,4.6348,3.4378,-2.0782,3.8768,2.7768,1.8448,3.8478,16.0466,3.4118,4.2078,1.3178,1.9468,3.4178,5.0058,-0.1622,5.8968,2.6298,6.8158,4.2138,4.4958,-10.6432,6.7298,4.1828,2.5278,3.3648,4.4378,0.0338,2.5168,9.2398,2.3568,5.4098,7.6588,5.3818,1.6068,5.4428,3.7188,7.4218,0.5598,3.5318,3.4698,3.5528,3.2918,1.2698,-1.0942,1.3148,0.3198,6.9628,6.6808,5.4018,-2.4672,2.3088,3.1548,9.5328,-0.9532,5.3858,6.3238,3.4548,3.2788,3.1618,-0.9512,3.2288,0.9858,3.3328,4.0978,-1.8802,5.6348,-0.5552,2.7568,2.6378,4.0358,5.9038,6.5098,1.7088,4.0288,3.9978,8.2998,3.1208,9.2838,2.3198,3.2478,2.8588,3.3438,-3.0992,7.6498,3.3668,-1.9982,-1.2442,7.2728,-1.5272,5.6138,PHT,2
S1203,1.9502,-0.2178,2.5732,4.3522,1.0802,0.2222,-2.2808,6.2722,7.0122,-0.1418,0.4022,7.6912,1.3872,1.7362,2.3882,13.7836,3.2922,-3.2088,4.1132,2.1812,2.7632,4.7302,6.1162,5.5522,1.1262,-0.9988,2.4922,2.6312,-1.8738,-0.5518,3.0312,2.5532,-6.7788,3.1362,-0.9238,2.6382,4.7562,2.4052,3.7322,5.6412,4.1622,4.8412,-2.2008,3.8272,2.6942,1.4052,3.1762,6.1782,3.8982,5.1232,0.8272,2.4262,3.0882,5.7702,1.2782,5.4772,2.9402,5.7892,5.2652,5.8332,-10.0128,7.8412,14.3542,2.6402,2.2642,4.8162,-1.0448,2.9932,5.4102,2.2782,7.1742,7.5772,7.1712,1.5572,13.127,5.7202,3.9912,-0.1548,4.6892,3.1292,4.0632,4.1402,1.4632,2.6062,0.8322,0.5252,5.4432,5.9892,4.6812,-2.0048,1.0052,4.3822,6.0172,-0.8488,3.5892,3.9702,3.8712,2.9092,5.4622,-0.8238,3.3702,1.4952,4.3792,4.7852,-1.8378,5.7772,0.1612,2.5602,2.8042,3.5542,5.2172,4.8812,1.0532,2.7852,3.0102,7.5782,2.3662,6.2432,2.6762,3.2752,3.2982,2.1192,-3.2658,4.4672,0.9312,-2.3748,-4.8858,5.4792,-1.5338,6.2152,PHT,2
S1457,2.0562,0.1902,4.2752,6.1062,0.2072,0.2682,-2.3098,5.6382,8.6772,-0.4088,0.4172,6.1962,1.5302,1.8332,2.0592,7.1102,5.3412,-3.1058,4.6572,1.6922,2.3042,4.5972,4.3102,6.3422,0.8512,-1.8608,2.7802,3.9502,-2.1388,-0.9368,3.4942,2.5992,-6.7328,2.9202,-1.0728,2.4372,5.4592,2.1892,3.6852,5.5082,5.0012,6.0592,-1.8728,3.4372,2.9132,1.2892,4.0432,6.4392,1.2752,6.2002,1.2522,1.9472,3.4022,3.8762,0.2962,12.1288,2.5262,5.1692,4.9982,8.6442,-11.3908,10.0592,6.9132,2.9292,2.4652,4.1332,-0.7268,2.5382,6.7902,2.0992,5.7922,7.0792,7.0012,2.2152,7.2122,3.4382,4.5872,-0.2708,4.4382,3.8272,3.2172,3.9912,1.4562,0.5932,1.1482,-0.0928,5.8722,5.9632,5.7742,-2.1238,1.2912,3.2122,7.6952,-0.9548,3.8052,5.1012,6.0352,3.0482,4.1842,-0.9408,3.9982,1.1972,3.3022,3.6902,-2.0728,4.6122,-0.5798,2.8072,4.5342,3.1782,5.1232,6.1132,1.2112,3.5242,4.3102,8.2882,4.0702,13.3118,3.0672,2.5192,2.5122,3.7922,-3.3448,14.0366,3.6352,-1.7278,-0.3568,11.625,-1.4858,5.2412,PHT,2
S1188,1.4454,-1.7226,2.9394,4.5134,-0.2386,0.7704,-1.9176,15.92,4.8734,-1.4426,0.3444,6.8584,0.5304,1.3984,0.9384,8.1894,3.0144,-2.1526,4.3184,4.2674,1.0424,5.3844,7.9904,6.9834,1.4904,0.7504,1.9454,3.0884,-1.8626,-0.7486,4.8114,3.2984,-5.4576,2.9764,-2.2606,2.3854,4.8744,1.4924,2.1884,5.5184,3.3674,4.6834,-1.6806,2.1594,7.9674,0.8724,4.9284,6.5664,3.6964,3.8564,-0.0286,1.4454,2.2724,6.6474,2.3914,5.6264,0.5994,4.8384,3.8994,5.4054,-7.9996,6.0354,8.3984,2.0444,1.5264,4.2614,-1.1066,3.5144,5.3164,2.6494,6.8664,9.3994,7.6194,1.1664,7.2634,3.2254,6.1004,-1.3386,4.7994,4.5484,2.5634,3.6024,0.1244,2.6424,1.1504,0.5164,5.5144,7.6874,5.6554,-3.2846,0.3644,4.8524,5.3714,-1.1956,4.2064,4.1964,4.3654,2.6134,4.7374,-1.9456,4.0444,0.8614,2.4864,2.0694,-1.9426,4.6374,1.0154,3.2754,3.1124,5.8384,5.7704,5.5744,3.4584,2.0424,3.0574,6.3604,3.8424,7.9224,1.6774,2.6744,1.1964,3.7574,-2.9136,5.4554,4.1664,-2.3076,0.6764,5.9544,-2.6376,6.1644,PPGL,4
S1026,2.4186,0.9606,4.5606,7.1866,0.8686,0.0066,-2.5544,15.92,5.0266,-0.2934,0.7586,9.7376,2.0776,2.0066,1.9556,9.6866,4.6516,-3.3664,4.6416,2.8766,2.2316,3.8206,6.4136,5.7846,0.7946,-1.3734,3.3256,3.7536,-2.4244,-1.2454,2.7756,2.4356,-6.8584,3.7326,-1.0214,2.5896,6.6956,3.0166,4.0926,5.0086,4.4436,4.1966,-2.5544,3.7496,4.3626,1.3486,4.5536,6.5936,2.9206,3.3266,1.0846,2.7096,3.2336,5.5476,2.2386,9.3806,2.5226,6.9836,5.1126,7.0666,-10.5924,7.2276,5.1606,2.4136,3.5886,3.9186,-0.1254,2.6826,6.2426,2.3396,5.0126,7.4196,6.4356,1.6046,6.1316,2.9986,5.9936,0.0816,3.8816,4.3726,3.3426,3.8756,1.3486,-0.1964,1.2516,-0.2664,5.8756,5.7546,7.3356,-2.2054,1.8586,2.9106,9.2596,-0.5274,4.7776,5.0176,3.5456,2.8926,3.6206,-0.6414,3.2526,1.3316,4.7406,4.2496,-2.2254,5.6546,-0.5574,2.6766,2.9836,3.6096,6.6076,7.3366,1.7106,3.7706,3.9136,7.4326,3.0106,13.3118,2.1986,2.7846,3.4696,3.0506,-3.2994,5.7866,3.5686,-1.6744,-1.8004,6.0136,-1.1424,4.7636,PA,3
S1315,1.2644,-1.2376,2.4474,3.7954,-1.3926,2.6544,-1.3596,13.2614,5.0184,-1.9806,1.0264,6.6334,0.6264,1.3544,0.3264,4.6114,3.4554,1.2174,5.4244,4.3184,0.7794,6.4584,4.2534,8.9784,1.5354,2.1614,1.4624,2.6214,-1.5336,-0.2756,5.2234,4.7094,-0.2526,2.8744,-2.2676,2.8744,4.3754,0.7834,1.8044,6.1494,3.4054,5.1384,-0.0246,2.1854,9.8544,0.3454,4.8194,4.5844,5.1014,3.0004,-0.7106,2.0474,1.2614,6.7924,0.0174,6.5064,0.1484,4.9644,5.0894,5.6394,-5.4106,5.4624,12.6634,1.4254,0.9284,4.0964,-1.1216,4.4144,5.5774,1.0964,7.9104,9.1504,9.9434,1.9904,10.0694,3.3344,3.9474,-1.3536,4.9604,5.4134,2.2974,2.8064,-0.6296,6.4014,2.2604,0.7544,5.1064,8.7214,7.6984,-3.7886,0.3754,5.8864,4.0954,-0.6046,4.0154,2.2784,4.3204,1.8754,6.3024,-2.7976,5.3684,1.0504,2.0544,2.3844,-1.5016,4.1264,4.6024,4.5494,2.7014,8.5254,5.9474,5.7874,4.0374,2.0394,3.0704,5.6414,3.9214,5.8974,0.6064,2.2584,0.3564,4.3854,-2.7736,3.7454,4.0524,-2.5366,2.5204,4.6864,-2.7526,8.2124,PPGL,4
S1378,2.4912,-0.0668,2.1532,2.9792,-0.1008,0.2172,-2.3198,8.0272,5.3242,-0.7358,1.1852,7.0352,1.7602,2.3392,1.4322,7.8452,2.7052,-2.6498,4.7502,3.0282,2.0882,4.1512,9.0492,6.1442,0.9332,-1.1158,2.4482,3.3012,-2.5288,-0.8668,4.1372,3.1012,-6.4308,3.6362,-1.5338,3.2152,5.4242,2.3462,2.7582,5.6522,3.7832,4.7762,-2.2658,3.3432,3.8322,0.4972,4.0112,5.0942,4.2852,3.3442,0.3152,2.0422,2.9892,6.0132,2.3552,5.5252,2.2962,5.6802,4.2982,6.4812,-9.1048,5.6382,7.8412,2.7172,1.7922,4.2532,-0.6278,2.2522,6.0982,1.8672,6.5082,14.8358,7.0672,1.8732,6.4802,3.6952,4.2042,-0.5038,4.2182,3.5492,2.4112,3.3922,0.7992,0.8002,2.1642,-0.1078,6.2002,7.2182,6.3602,-2.7278,1.4712,3.9362,4.8332,-0.5528,4.4172,2.6002,3.6342,3.1302,4.1952,-1.2428,4.1082,1.6602,3.9802,3.7032,-2.5018,6.2422,-0.2448,2.9842,2.8482,4.8372,5.6632,4.4382,1.9252,2.5572,3.6872,7.6432,3.7092,7.7902,1.9002,3.2692,2.5202,3.1252,-3.7468,5.7132,3.9262,-2.3588,-1.3968,5.9172,-2.0498,5.1882,PPGL,4
S1040,1.4058,-1.3822,2.0418,3.6418,-1.6422,2.2058,-1.5972,7.9788,4.7848,-2.2172,0.5708,6.6888,-0.1312,1.0458,0.4898,7.4218,2.6668,-0.2182,5.0068,2.6518,0.9128,4.9218,6.1558,8.2018,1.3778,0.9308,1.5738,2.5178,-1.9432,-0.1422,5.1798,4.2238,-3.7732,2.3688,-2.2242,2.8748,5.4358,1.4458,1.8398,5.3478,3.3258,4.7338,-0.6262,2.4448,8.5108,0.2908,5.1268,4.2738,5.1408,2.4138,-0.2902,1.3088,1.5298,6.9278,-0.2692,8.0378,0.3268,4.4188,6.2638,5.8538,-7.4292,5.6468,9.3278,1.6758,1.3818,4.3788,-1.3732,4.4138,5.4018,1.3428,7.3708,9.5398,9.0468,1.7108,8.8398,2.9988,3.4358,-1.5782,5.3098,5.0048,2.0868,2.8598,-0.5242,2.7518,2.0638,0.7448,5.7788,7.8178,6.5558,-3.9332,0.6548,5.6578,3.8648,-0.7432,3.7518,2.5228,4.0138,2.2178,5.0458,-1.9852,4.8398,0.7418,2.0938,2.1278,-1.7032,4.3868,2.9788,4.3428,2.3408,5.9578,6.3408,5.6468,3.1818,1.7928,2.9208,5.6758,3.8578,5.9188,1.3268,2.5848,0.4408,5.1178,-3.0472,4.2108,4.9008,-2.6702,2.0908,4.6028,-3.2182,7.3738,PA,3
S1238,1.4524,-0.0306,5.7284,12.4156,1.3304,0.1594,-2.2286,15.92,5.6414,-0.2416,1.1234,7.0484,1.4574,1.7844,2.0304,4.7254,5.8764,-3.1896,4.4984,3.6534,2.0104,6.0644,3.6114,7.3544,1.2474,-1.7826,2.1214,2.8964,-1.9556,-1.5046,4.6604,1.7904,-6.8936,4.1394,-1.2596,2.1494,4.6554,2.8714,10.2926,7.1424,4.1574,4.0344,-2.1396,3.7034,6.3474,2.1804,4.7604,6.3734,1.9544,5.7774,0.7964,1.9974,3.3964,3.1864,3.4884,4.8994,1.4484,5.9524,4.9054,12.943,-11.4776,8.2594,9.6914,1.6574,1.9144,5.4984,-0.7606,3.1234,5.7074,3.8134,5.5394,4.9834,5.6954,0.9344,3.9814,4.4814,12.0314,-0.0966,4.1444,2.9864,3.6134,4.5674,1.2104,-1.2746,0.1594,0.2394,12.3386,4.2424,8.2414,-2.2046,0.6994,4.5574,12.9014,-1.7026,3.8544,7.4274,5.7644,5.4474,6.8394,-0.5346,4.1834,0.9414,3.5454,4.4684,-1.5626,5.6954,0.3434,2.3424,2.2894,7.5284,5.9604,12.0944,2.8834,4.4734,5.1214,8.0224,2.8834,13.3118,2.4384,2.1694,1.9404,3.0584,-2.8176,5.9584,3.0564,-1.6516,-0.4156,6.3494,-1.3066,4.2254,PPGL,4
S1062,2.5176,-0.1424,3.4946,12.4156,0.6286,0.4736,-2.3274,6.7936,5.0486,-0.4064,0.9656,7.3086,2.5716,2.6176,2.2026,7.4486,4.7006,-2.7734,4.4346,2.4716,2.1036,4.0426,7.1956,5.3496,1.2026,-1.1114,2.4626,3.6596,-2.4334,-0.8474,3.6166,2.6496,-6.5924,3.3346,-1.3764,3.6326,5.5586,3.0286,3.3466,5.3476,4.3296,4.1586,-2.3034,3.3546,6.5106,0.7616,4.7756,8.3026,4.0196,3.7676,0.8646,2.5296,3.5916,6.3306,-0.0944,4.8166,2.2416,7.2316,5.4916,5.3826,-9.5064,6.9646,8.0206,2.7366,2.4906,4.2616,-0.2034,3.4176,4.8516,2.2276,6.6186,6.2896,6.1916,2.1576,5.7736,3.4816,5.6266,0.0436,4.7946,3.5706,2.8656,4.1306,1.0926,-0.4324,1.4176,0.2706,7.9056,5.7206,6.7666,-2.2914,1.5956,4.3436,8.1426,-0.4474,5.3896,5.5006,4.8026,3.5046,3.3556,-0.9684,3.7506,1.6346,3.1916,4.9616,-2.2284,6.9406,-0.0774,2.9606,3.0856,4.9486,7.2666,7.8996,1.7356,3.5426,4.0746,7.1686,3.2376,13.3118,2.5936,3.1516,2.3136,3.7396,-3.5264,6.7206,4.6356,-1.9874,0.4616,6.5856,-1.5634,5.3876,PA,3
S1389,2.8002,2.0952,4.3762,5.6492,0.3622,-0.0078,-2.2518,7.5582,4.4752,0.1702,0.6672,12.1914,2.6672,2.2292,2.5732,9.0572,5.7632,-2.7848,4.0912,2.8252,2.4032,4.2352,8.4182,6.3532,0.8212,-0.7128,3.2962,3.4282,-1.9938,-1.3418,3.6812,2.3972,-7.3958,2.9622,-0.7288,2.8862,5.1072,1.9462,4.7992,6.1052,4.6802,4.2302,-2.4118,3.6602,5.9542,1.7182,4.4692,7.8242,4.3492,3.9502,1.0602,2.5582,3.8452,4.8042,0.3032,5.8092,3.0922,6.7632,5.0972,6.9622,-9.8368,7.4272,7.4642,3.2152,3.7492,4.9192,-0.2708,2.1742,4.7252,2.1152,5.9862,5.9522,5.5552,1.5192,4.0632,3.5152,7.0172,0.7212,4.0682,3.6662,3.7982,4.4842,1.8082,-2.9448,1.7722,-0.5408,7.9072,3.8542,7.0862,-1.7778,1.9942,1.9642,7.4232,-0.8718,5.5002,5.9382,4.4132,2.6202,3.9362,-0.5558,3.3652,2.0342,5.7762,3.9822,-2.1418,5.6382,-0.3328,2.0192,2.1252,4.6262,5.7252,6.9002,0.9492,4.2172,3.9352,7.8992,2.2622,13.3118,3.0352,2.3762,3.6102,3.5802,-3.5328,6.2742,3.8092,-1.8558,-1.1058,6.8032,-1.0728,5.5972,PHT,2
S1212,3.2884,0.6064,4.4494,5.0694,0.9754,-0.0736,-2.1436,15.92,3.2884,-0.5476,1.0384,12.1914,1.6834,2.4464,2.1904,6.4874,4.1054,-2.7466,2.5274,4.1814,2.5814,2.1544,5.2764,4.5304,1.1134,-3.4516,3.1324,8.9054,-1.6866,-2.0346,3.7234,2.6234,-6.6976,3.5664,-1.0346,2.5914,4.2024,1.9244,10.2926,4.6624,4.4734,8.0472,-1.9866,3.2994,3.1444,3.2034,3.6104,16.0466,1.0134,2.9914,0.8964,3.4084,3.2094,2.2694,-0.3156,5.4184,1.8254,10.7856,2.8574,3.5094,-12.4256,6.3054,6.4014,1.6384,2.4034,4.8824,-0.4556,2.4094,10.8486,3.2474,5.6534,5.1564,4.9624,0.9714,3.2864,1.9874,4.2014,2.5464,2.5414,3.2754,5.0344,4.2504,1.8534,-1.5676,1.0294,-0.2306,12.3386,13.0294,5.0434,-2.5506,1.7874,2.3964,7.0104,-1.3796,3.2414,5.0854,4.8244,3.3964,3.4224,-1.0896,3.7484,0.5214,3.8734,4.8284,-2.1036,5.8724,-0.6886,1.8784,1.5364,1.9594,5.0164,6.7134,1.2504,4.9074,3.7804,6.3964,3.2464,13.3118,2.2284,1.7944,2.1914,1.8314,-3.4836,5.6664,2.5984,-2.7386,-1.3506,5.9714,-1.6156,5.9274,PPGL,4
S1240,2.1808,-0.0832,5.1408,7.6648,0.7388,0.4578,-2.3072,6.7288,5.9788,-0.4042,1.3358,12.1914,1.6518,2.5368,2.8118,5.8458,7.8968,-2.3642,4.3948,2.1138,2.0378,4.4828,5.1868,5.6348,0.9018,-1.1402,3.0648,3.4928,-2.0932,-1.0892,3.6918,2.8638,-6.6412,3.3598,-1.2652,3.2388,6.8558,2.6108,3.5958,6.6358,4.7318,4.8058,-2.1702,3.3818,5.1428,1.2428,4.6688,16.0466,3.5478,4.8718,0.8568,2.2808,2.9988,6.3138,1.9818,6.1258,2.2238,5.7908,5.7448,6.4568,-9.9672,7.2388,5.8958,2.5338,2.8478,4.8888,0.2258,3.6498,5.2078,1.7518,5.5638,7.8148,7.2008,2.2278,5.6628,4.3438,7.6128,-0.2522,4.9158,4.2688,3.1158,4.5408,0.8248,-0.2662,2.1508,0.4128,6.8188,6.3668,6.7608,-2.3082,1.6638,4.0148,8.2188,-0.4432,4.1808,9.6708,3.3288,3.0968,3.3578,-0.9932,3.5408,2.0708,4.6088,3.7508,-1.9982,6.2458,-0.0102,2.6958,3.0268,4.3548,7.9268,6.9338,2.1538,3.0308,4.0968,7.1828,2.9888,13.3118,2.3998,2.8628,2.2378,3.3728,-3.3532,5.3708,4.4158,-1.9662,-0.3272,7.0298,-1.5492,5.7418,PA,3
S1303,0.9762,-1.1688,1.8452,2.8152,-1.9808,2.1942,-1.5288,9.3032,4.6622,-1.8948,1.0452,5.9082,1.3172,1.1942,-0.6788,4.5882,2.6822,1.1942,4.1932,2.5712,1.2692,5.8742,4.4282,9.4992,0.7582,3.2112,1.8692,2.0812,-2.1258,-0.7408,5.3002,4.6042,-1.8698,3.6802,-1.6638,3.2822,4.2662,0.6282,1.4872,6.5062,3.2722,4.6742,-0.3468,3.0132,10.5222,0.0632,3.6882,2.9922,6.6432,2.3092,0.3502,2.1562,0.9172,9.5492,-0.4008,6.1012,0.1042,4.1452,6.1742,6.3492,-3.8748,5.6192,11.4092,0.7322,1.2832,4.0812,-1.2508,4.3092,5.2062,1.1992,7.6682,9.2662,11.1282,2.2712,11.6432,1.6772,2.9262,-1.7098,5.6182,6.0442,1.5292,2.6652,-0.7388,5.0152,2.6312,-0.2418,4.9702,8.9142,7.7092,-3.9888,0.3892,5.4622,2.5092,-0.3848,3.0252,0.7092,4.3092,1.4572,7.1142,-2.4918,4.6682,0.9882,1.0562,2.3302,-2.4748,4.5672,4.1432,4.7062,2.2762,8.6542,5.2942,4.7892,4.3242,1.3372,2.7052,4.9732,3.6582,4.1052,0.5742,1.8022,-0.1188,3.9582,-3.6238,3.3932,3.9902,-3.0528,2.5172,4.4972,-3.1948,8.5952,PPGL,4
S1028,1.843,-0.592,2.992,5.672,0.026,0.283,-2.02,15.92,4.677,-0.869,0.621,12.1914,1.257,1.567,1.525,13.7836,3.464,-3.037,4.64,1.289,1.531,3.966,8.174,8.095,1.188,-0.19,1.851,2.987,-1.792,-0.741,3.905,3.134,-6.433,2.657,-1.943,2.815,5.452,2.895,3.252,7.143,4.395,5.08,-2.202,2.811,4.201,1.488,4.957,6.835,3.243,3.802,0.27,1.365,3.185,6.083,1.82,6.104,1.951,5.29,5.308,6.753,-9.931,5.94,5.79,2.333,1.943,4.426,-0.908,3.29,6.62,1.792,6.842,8.048,6.152,1.288,6.315,4.005,4.276,-0.55,4.08,4.506,2.665,3.901,0.399,0.919,1.429,0.039,5.226,6.606,7.147,-2.666,1.374,4.38,6.923,-0.976,4.538,4.304,2.952,2.941,3.99,-1.389,4.538,1.581,3.167,2.859,-1.891,5.401,0.024,3.331,3.8,4.365,6.624,6.218,1.513,2.933,3.331,7.21,3.282,6.381,2.109,3.487,2.502,4.19,-2.975,4.866,4.21,-1.906,-0.864,5.419,-1.951,4.861,PHT,2
S1099,1.1208,-1.5122,4.2808,5.1968,-1.2172,2.2878,-1.7622,8.7788,4.4878,-1.9312,0.5518,7.5648,0.3988,0.7778,0.3318,8.1648,4.5448,0.0408,5.6338,3.4178,1.4268,6.3768,8.3738,6.9958,1.5458,0.4378,1.2538,2.9638,-1.8812,0.2558,5.2198,4.4468,-2.9982,2.4898,-2.0792,2.8398,4.3498,2.0588,1.7578,5.6708,3.2498,4.6108,-0.7562,2.6178,8.5808,0.0668,4.7838,6.4038,4.6138,2.9198,0.2828,1.3068,1.4418,5.5568,0.0268,7.0398,0.0028,4.7448,5.9318,5.1818,-7.6112,6.3168,10.5788,1.0178,1.3438,4.0688,-1.4312,4.1618,5.5408,2.1908,7.0518,13.8358,9.5208,1.6458,7.9918,2.9378,5.6118,-1.8452,5.1528,5.3708,2.3548,3.6358,-0.0232,2.5418,1.9348,0.5558,5.5118,7.3578,6.3638,-3.9382,0.5628,5.1218,6.4338,-0.7602,3.8938,4.4358,3.9348,1.6628,6.8168,-1.4042,4.1788,0.4088,2.0898,2.0598,-1.6392,3.6748,4.0778,4.4618,2.3738,5.7488,4.9118,5.1108,3.8438,1.9548,2.4368,5.0538,3.6278,7.5848,0.9828,2.2308,0.7228,4.5298,-3.0842,3.3558,4.3038,-2.5442,0.8858,5.0428,-3.1032,7.8288,PPGL,4
S1342,2.4086,-0.5914,3.5216,5.5346,-0.1794,-0.1164,-1.9614,15.92,3.7496,-0.5204,0.3356,12.1914,2.1756,1.0936,1.3396,5.5416,4.0976,-3.4094,3.7886,1.6946,2.7416,2.7216,5.2596,9.1016,1.2746,-2.9944,1.3546,4.4116,-2.5084,-1.5594,2.4866,1.4906,-6.6134,3.5116,-0.9924,2.3816,3.7146,2.4616,3.8266,3.5996,4.0936,3.4796,-2.3384,4.0976,3.8986,1.6216,4.8596,16.0466,1.5026,2.4756,0.9376,1.3566,3.0646,5.2006,2.0146,5.7746,2.2406,5.1366,4.4836,5.8116,-11.5334,6.2556,3.9816,2.4816,3.8036,4.6626,-0.7584,2.3336,6.5846,3.3716,3.6346,14.8358,3.7666,0.5906,2.8206,3.2656,5.6816,0.8926,3.4456,3.4996,5.0256,4.4626,1.2926,-1.4064,0.6926,-0.1374,4.8946,4.1826,5.6286,-2.6524,1.2706,3.1526,6.2486,-1.4574,4.5066,4.0016,3.5116,4.6286,2.4906,-0.9104,3.8326,1.2006,3.1726,3.0786,-2.3084,6.0216,-0.3114,2.2046,1.8546,3.3436,5.6326,12.0944,1.8036,2.6476,4.2336,8.6246,3.7646,6.5416,2.5686,2.7816,2.1446,3.2866,-3.2754,9.3186,3.0096,-2.8404,-0.7594,8.5906,-1.9074,5.4686,PA,3
S1143,1.613,-1.217,2.106,3.208,-0.81,1.269,-1.782,8.149,4.748,-1.57,0.688,8.578,1.285,1.481,0.903,4.953,2.692,-1.099,4.492,2.22,1.159,4.066,3.493,6.867,1.475,-1.104,1.854,2.998,-1.706,-0.411,4.799,3.534,-5.232,2.752,-2.273,2.91,4.466,2.32,2.302,5.367,3.683,4.316,-1.146,2.424,5.285,0.716,4.354,4.837,3.693,2.948,-0.138,1.741,1.835,5.791,-0.01,8.911,0.783,4.891,5.195,3.231,-9.374,6.051,8.68,1.635,1.835,4.538,-0.945,2.756,6.921,1.928,6.324,7.315,5.898,1.812,4.989,4.083,4.044,-1.21,4.197,4.422,2.191,3.223,-0.094,0.438,2.131,0.701,6.336,8.119,7.207,-3.265,0.987,4.804,4.236,-0.869,3.647,3.042,4.118,2.623,5.524,-1.733,3.831,0.345,2.629,2.883,-1.741,4.605,1.449,4.139,2.715,4.541,4.328,4.68,2.892,2.056,3.178,6.898,3.719,6.468,2.001,2.498,1.352,4.148,-2.88,5.227,3.825,-2.347,-0.42,5.688,-2.519,6.236,PPGL,4
S1445,0.712,-1.909,4.483,5.791,-1.071,2.186,-1.742,10.453,5.43,-1.562,0.533,7.536,0.998,0.962,0.235,6.098,4.915,1.095,5.871,4.445,1.215,6.056,3.951,8.72,1.566,3.045,1.541,2.25,-1.266,0.377,5.264,4.765,-1.105,3.038,-1.772,2.72,3.735,2.5,3.17,6.068,2.977,4.898,-0.374,2.514,8.985,1.241,4.207,8.472,5.864,3.129,1.436,2.03,1.673,9.029,2.399,3.105,0.817,4.729,4.909,6.269,-5.024,6.263,10.376,1.79,1.891,4.285,-1.446,4.663,5.404,2.777,6.74,8.443,9.441,1.347,9.551,3.617,6.138,-1.166,5.203,6.045,3.329,3.557,-0.107,3.686,1.075,1.495,5.824,8.53,6.513,-3.619,0.025,6.286,6.804,-1.062,3.868,4.805,4.405,1.906,9.794,-0.45,5.287,0.945,1.253,2.434,-0.877,4.827,6.223,4.783,2.616,9.02,6.95,6.135,3.537,1.606,3.087,5.968,3.338,7.622,1.686,2.36,0.496,4.458,-2.095,4.162,4.051,-1.94,3.255,5.628,-2.763,9.223,PPGL,4
S1321,1.0608,-1.5742,7.1068,7.4358,-0.7572,1.1628,-2.0372,9.1828,5.3968,-1.3442,1.2968,7.2898,1.6068,1.4348,0.5248,5.8398,7.3468,-0.9712,4.5958,3.2798,1.5878,5.8408,4.6668,7.3928,1.0368,0.6848,1.6928,2.4068,-2.0512,-0.9522,4.1728,2.9658,-5.4962,3.1028,-1.2872,3.6578,3.7448,3.3308,2.9858,5.9788,3.7088,5.1768,-1.4752,3.2288,8.4178,0.3308,3.3948,8.6018,5.3728,3.7018,0.7738,1.9898,0.9198,6.0588,0.0688,6.4888,0.4658,4.7648,4.0818,5.4768,-6.6122,5.2078,8.1598,0.9818,1.6248,4.4198,-0.8822,3.1488,6.1308,1.8108,6.3378,7.2748,7.3228,2.3458,9.3648,3.4998,8.1098,-1.3462,5.9758,3.8478,2.7858,2.9768,-0.0902,4.0078,1.7598,0.6648,5.9038,5.3198,6.1698,-3.4332,0.2088,4.3708,9.1058,-0.1182,3.0008,6.3408,4.1468,2.2308,3.9758,-0.9882,4.6618,1.1078,1.3528,2.6428,-1.8932,4.5968,1.5968,2.6808,2.0658,6.5668,5.6798,5.1368,5.1868,2.2618,3.2638,6.1188,3.1988,8.6568,1.3428,1.2518,0.3078,2.6018,-3.4092,3.8418,2.3218,-2.3302,-1.7352,5.0968,-2.7492,7.0778,PPGL,4
