model_id,param,value
LSVM-65,class_weight,balanced
LSVM-65,dual,False
LSVM-65,loss,squared_hinge
LSVM-65,penalty,l1
LSVM-66,C,0.025
LSVM-66,class_weight,balanced
LSVM-66,dual,False
LSVM-66,loss,squared_hinge
LSVM-66,penalty,l2
LSVM-67,C,0.03
LSVM-67,class_weight,
LSVM-67,dual,False
LSVM-67,loss,squared_hinge
LSVM-67,penalty,l1
LSVM-68,C,0.03
LSVM-68,class_weight,
LSVM-68,dual,False
LSVM-68,loss,squared_hinge
LSVM-68,penalty,l2
LSVM-69,C,0.03
LSVM-69,class_weight,balanced
LSVM-69,dual,False
LSVM-69,loss,squared_hinge
LSVM-69,penalty,l1
LSVM-70,C,0.03
LSVM-70,class_weight,balanced
LSVM-70,dual,False
LSVM-70,loss,squared_hinge
LSVM-70,penalty,l2
LSVM-71,C,0.05
LSVM-71,class_weight,
LSVM-71,dual,False
LSVM-71,loss,squared_hinge
LSVM-71,penalty,l1
LSVM-72,C,0.05
LSVM-72,class_weight,
LSVM-72,dual,False
LSVM-72,loss,squared_hinge
LSVM-72,penalty,l2
LSVM-73,C,0.05
LSVM-73,class_weight,balanced
LSVM-73,dual,False
LSVM-73,loss,squared_hinge
LSVM-73,penalty,l1
LSVM-74,C,0.05
LSVM-74,class_weight,balanced
LSVM-74,dual,False
LSVM-74,loss,squared_hinge
LSVM-74,penalty,l2
LSVM-75,C,0.07
LSVM-75,class_weight,
LSVM-75,dual,False
LSVM-75,loss,squared_hinge
LSVM-75,penalty,l1
LSVM-76,C,0.07
LSVM-76,class_weight,
LSVM-76,dual,False
LSVM-76,loss,squared_hinge
LSVM-76,penalty,l2
LSVM-77,C,0.07
LSVM-77,class_weight,balanced
LSVM-77,dual,False
LSVM-77,loss,squared_hinge
LSVM-77,penalty,l1
LSVM-78,C,0.07
LSVM-78,class_weight,balanced
LSVM-78,dual,False
LSVM-78,loss,squared_hinge
LSVM-78,penalty,l2
LSVM-79,C,0.1
LSVM-79,class_weight,
LSVM-79,dual,False
LSVM-79,loss,squared_hinge
LSVM-79,penalty,l1
LSVM-80,C,0.1
LSVM-80,class_weight,
LSVM-80,dual,False
LSVM-80,loss,squared_hinge
LSVM-80,penalty,l2
LSVM-81,C,0.1
LSVM-81,class_weight,balanced
LSVM-81,dual,False
LSVM-81,loss,squared_hinge
LSVM-81,penalty,l1
LSVM-82,C,0.1
LSVM-82,class_weight,balanced
LSVM-82,dual,False
LSVM-82,loss,squared_hinge
LSVM-82,penalty,l2
LSVM-83,C,0.12
LSVM-83,class_weight,
LSVM-83,dual,False
LSVM-83,loss,squared_hinge
LSVM-83,penalty,l1
LSVM-84,C,0.12
LSVM-84,class_weight,
LSVM-84,dual,False
LSVM-84,loss,squared_hinge
LSVM-84,penalty,l2
LSVM-85,C,0.12
LSVM-85,class_weight,balanced
LSVM-85,dual,False
LSVM-85,loss,squared_hinge
LSVM-85,penalty,l1
LSVM-86,C,0.12
LSVM-86,class_weight,balanced
LSVM-86,dual,False
LSVM-86,loss,squared_hinge
LSVM-86,penalty,l2
LSVM-87,C,0.15
LSVM-87,class_weight,
LSVM-87,dual,False
LSVM-87,loss,squared_hinge
LSVM-87,penalty,l1
LSVM-88,C,0.15
LSVM-88,class_weight,
LSVM-88,dual,False
LSVM-88,loss,squared_hinge
LSVM-88,penalty,l2
LSVM-89,C,0.15
LSVM-89,class_weight,balanced
LSVM-89,dual,False
LSVM-89,loss,squared_hinge
LSVM-89,penalty,l1
LSVM-90,C,0.15
LSVM-90,class_weight,balanced
LSVM-90,dual,False
LSVM-90,loss,squared_hinge
LSVM-90,penalty,l2
LSVM-91,C,0.2
LSVM-91,class_weight,
LSVM-91,dual,False
LSVM-91,loss,squared_hinge
LSVM-91,penalty,l1
LSVM-92,C,0.2
LSVM-92,class_weight,
LSVM-92,dual,False
LSVM-92,loss,squared_hinge
LSVM-92,penalty,l2
LSVM-93,C,0.2
LSVM-93,class_weight,balanced
LSVM-93,dual,False
LSVM-93,loss,squared_hinge
LSVM-93,penalty,l1
LSVM-94,C,0.2
LSVM-94,class_weight,balanced
LSVM-94,dual,False
LSVM-94,loss,squared_hinge
LSVM-94,penalty,l2
LSVM-95,C,0.25
LSVM-95,class_weight,
LSVM-95,dual,False
LSVM-95,loss,squared_hinge
LSVM-95,penalty,l1
LSVM-96,C,0.25
LSVM-96,class_weight,
LSVM-96,dual,False
LSVM-96,loss,squared_hinge
LSVM-96,penalty,l2
LSVM-97,C,0.25
LSVM-97,class_weight,balanced
LSVM-97,dual,False
LSVM-97,loss,squared_hinge
LSVM-97,penalty,l1
LSVM-98,C,0.25
LSVM-98,class_weight,balanced
LSVM-98,dual,False
LSVM-98,loss,squared_hinge
LSVM-98,penalty,l2
LSVM-99,C,0.3
LSVM-99,class_weight,
LSVM-99,dual,False
LSVM-99,loss,squared_hinge
LSVM-99,penalty,l1
LSVM-100,C,0.3
LSVM-100,class_weight,
LSVM-100,dual,False
LSVM-100,loss,squared_hinge
LSVM-100,penalty,l2
LSVM-101,C,0.3
LSVM-101,class_weight,balanced
LSVM-101,dual,False
LSVM-101,loss,squared_hinge
LSVM-101,penalty,l1
LSVM-102,C,0.3
LSVM-102,class_weight,balanced
LSVM-102,dual,False
LSVM-102,loss,squared_hinge
LSVM-102,penalty,l2
LSVM-103,C,0.5
LSVM-103,class_weight,
LSVM-103,dual,False
LSVM-103,loss,squared_hinge
LSVM-103,penalty,l1
LSVM-104,C,0.5
LSVM-104,class_weight,
LSVM-104,dual,False
LSVM-104,loss,squared_hinge
LSVM-104,penalty,l2
LSVM-105,C,0.5
LSVM-105,class_weight,balanced
LSVM-105,dual,False
LSVM-105,loss,squared_hinge
LSVM-105,penalty,l1
LSVM-106,C,0.5
LSVM-106,class_weight,balanced
LSVM-106,dual,False
LSVM-106,loss,squared_hinge
LSVM-106,penalty,l2
LSVM-107,C,1
LSVM-107,class_weight,
LSVM-107,dual,False
LSVM-107,loss,squared_hinge
LSVM-107,penalty,l1
LSVM-108,C,1
LSVM-108,class_weight,
LSVM-108,dual,False
LSVM-108,loss,squared_hinge
LSVM-108,penalty,l2
LSVM-109,C,1
LSVM-109,class_weight,balanced
LSVM-109,dual,False
LSVM-109,loss,squared_hinge
LSVM-109,penalty,l1
LSVM-110,C,1
LSVM-110,class_weight,balanced
LSVM-110,dual,False
LSVM-110,loss,squared_hinge
LSVM-110,penalty,l2
LSVM-111,C,3
LSVM-111,class_weight,
LSVM-111,dual,False
LSVM-111,loss,squared_hinge
LSVM-111,penalty,l1
LSVM-112,C,3
LSVM-112,class_weight,
LSVM-112,dual,False
LSVM-112,loss,squared_hinge
LSVM-112,penalty,l2
LSVM-113,C,3
LSVM-113,class_weight,balanced
LSVM-113,dual,False
LSVM-113,loss,squared_hinge
LSVM-113,penalty,l1
LSVM-114,C,3
LSVM-114,class_weight,balanced
LSVM-114,dual,False
LSVM-114,loss,squared_hinge
LSVM-114,penalty,l2
LSVM-115,C,10
LSVM-115,class_weight,
LSVM-115,dual,False
LSVM-115,loss,squared_hinge
LSVM-115,penalty,l1
LSVM-116,C,10
LSVM-116,class_weight,
LSVM-116,dual,False
LSVM-116,loss,squared_hinge
LSVM-116,penalty,l2
LSVM-117,C,10
LSVM-117,class_weight,balanced
LSVM-117,dual,False
LSVM-117,loss,squared_hinge
LSVM-117,penalty,l1
LSVM-118,C,10
LSVM-118,class_weight,balanced
LSVM-118,dual,False
LSVM-118,loss,squared_hinge
LSVM-118,penalty,l2
LSVM-119,C,30
LSVM-119,class_weight,
LSVM-119,dual,False
LSVM-119,loss,squared_hinge
LSVM-119,penalty,l1
LSVM-120,C,30
LSVM-120,class_weight,
LSVM-120,dual,False
LSVM-120,loss,squared_hinge
LSVM-120,penalty,l2
LSVM-121,C,30
LSVM-121,class_weight,balanced
LSVM-121,dual,False
LSVM-121,loss,squared_hinge
LSVM-121,penalty,l1
LSVM-122,C,30
LSVM-122,class_weight,balanced
LSVM-122,dual,False
LSVM-122,loss,squared_hinge
LSVM-122,penalty,l2
LSVM-123,C,100
LSVM-123,class_weight,
LSVM-123,dual,False
LSVM-123,loss,squared_hinge
LSVM-123,penalty,l1
LSVM-124,C,100
LSVM-124,class_weight,
LSVM-124,dual,False
LSVM-124,loss,squared_hinge
LSVM-124,penalty,l2
LSVM-125,C,100
LSVM-125,class_weight,balanced
LSVM-125,dual,False
LSVM-125,loss,squared_hinge
LSVM-125,penalty,l1
LSVM-126,C,100
LSVM-126,class_weight,balanced
LSVM-126,dual,False
LSVM-126,loss,squared_hinge
LSVM-126,penalty,l2
