model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,roc_auc_macro,roc_auc_micro,roc_auc_weighted
LogisticRegression,LG-29-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-30-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-31-7,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-1-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-2-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-3-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-4-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-5-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-6-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-7-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-8-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-9-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-10-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-11-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-12-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-13-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-14-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-15-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-16-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-17-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-18-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-19-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-20-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-21-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-22-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-23-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-24-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-25-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-26-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-27-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-28-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-29-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-30-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-31-8,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-1-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-2-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-3-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-4-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-5-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-6-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-7-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-8-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-9-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-10-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-11-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-12-9,,,,,,,,,,,,,,,,,,,,,,,
