model_id,param,value
RF-74,max_depth,3
RF-74,max_features,
RF-74,min_samples_leaf,2
RF-74,min_samples_split,5
RF-74,n_estimators,100
RF-75,max_depth,3
RF-75,max_features,
RF-75,min_samples_leaf,2
RF-75,min_samples_split,5
RF-75,n_estimators,400
RF-76,max_depth,3
RF-76,max_features,
RF-76,min_samples_leaf,2
RF-76,min_samples_split,5
RF-76,n_estimators,800
RF-77,max_depth,3
RF-77,max_features,
RF-77,min_samples_leaf,2
RF-77,min_samples_split,20
RF-77,n_estimators,50
RF-78,max_depth,3
RF-78,max_features,
RF-78,min_samples_leaf,2
RF-78,min_samples_split,20
RF-78,n_estimators,100
RF-79,max_depth,3
RF-79,max_features,
RF-79,min_samples_leaf,2
RF-79,min_samples_split,20
RF-79,n_estimators,400
RF-80,max_depth,3
RF-80,max_features,
RF-80,min_samples_leaf,2
RF-80,min_samples_split,20
RF-80,n_estimators,800
RF-81,max_depth,3
RF-81,max_features,
RF-81,min_samples_leaf,2
RF-81,min_samples_split,40
RF-81,n_estimators,50
RF-82,max_depth,3
RF-82,max_features,
RF-82,min_samples_leaf,2
RF-82,min_samples_split,40
RF-82,n_estimators,100
RF-83,max_depth,3
RF-83,max_features,
RF-83,min_samples_leaf,2
RF-83,min_samples_split,40
RF-83,n_estimators,400
RF-84,max_depth,3
RF-84,max_features,
RF-84,min_samples_leaf,2
RF-84,min_samples_split,40
RF-84,n_estimators,800
RF-85,max_depth,3
RF-85,max_features,
RF-85,min_samples_leaf,5
RF-85,min_samples_split,5
RF-85,n_estimators,50
RF-86,max_depth,3
RF-86,max_features,
RF-86,min_samples_leaf,5
RF-86,min_samples_split,5
RF-86,n_estimators,100
RF-87,max_depth,3
RF-87,max_features,
RF-87,min_samples_leaf,5
RF-87,min_samples_split,5
RF-87,n_estimators,400
RF-88,max_depth,3
RF-88,max_features,
RF-88,min_samples_leaf,5
RF-88,min_samples_split,5
RF-88,n_estimators,800
RF-89,max_depth,3
RF-89,max_features,
RF-89,min_samples_leaf,5
RF-89,min_samples_split,20
RF-89,n_estimators,50
RF-90,max_depth,3
RF-90,max_features,
RF-90,min_samples_leaf,5
RF-90,min_samples_split,20
RF-90,n_estimators,100
RF-91,max_depth,3
RF-91,max_features,
RF-91,min_samples_leaf,5
RF-91,min_samples_split,20
RF-91,n_estimators,400
RF-92,max_depth,3
RF-92,max_features,
RF-92,min_samples_leaf,5
RF-92,min_samples_split,20
RF-92,n_estimators,800
RF-93,max_depth,3
RF-93,max_features,
RF-93,min_samples_leaf,5
RF-93,min_samples_split,40
RF-93,n_estimators,50
RF-94,max_depth,3
RF-94,max_features,
RF-94,min_samples_leaf,5
RF-94,min_samples_split,40
RF-94,n_estimators,100
RF-95,max_depth,3
RF-95,max_features,
RF-95,min_samples_leaf,5
RF-95,min_samples_split,40
RF-95,n_estimators,400
RF-96,max_depth,3
RF-96,max_features,
RF-96,min_samples_leaf,5
RF-96,min_samples_split,40
RF-96,n_estimators,800
RF-97,max_depth,3
RF-97,max_features,
RF-97,min_samples_leaf,10
RF-97,min_samples_split,5
RF-97,n_estimators,50
RF-98,max_depth,3
RF-98,max_features,
RF-98,min_samples_leaf,10
RF-98,min_samples_split,5
RF-98,n_estimators,100
RF-99,max_depth,3
RF-99,max_features,
RF-99,min_samples_leaf,10
RF-99,min_samples_split,5
RF-99,n_estimators,400
RF-100,max_depth,3
RF-100,max_features,
RF-100,min_samples_leaf,10
RF-100,min_samples_split,5
RF-100,n_estimators,800
RF-101,max_depth,3
RF-101,max_features,
RF-101,min_samples_leaf,10
RF-101,min_samples_split,20
RF-101,n_estimators,50
RF-102,max_depth,3
RF-102,max_features,
RF-102,min_samples_leaf,10
RF-102,min_samples_split,20
RF-102,n_estimators,100
RF-103,max_depth,3
RF-103,max_features,
RF-103,min_samples_leaf,10
RF-103,min_samples_split,20
RF-103,n_estimators,400
RF-104,max_depth,3
RF-104,max_features,
RF-104,min_samples_leaf,10
RF-104,min_samples_split,20
RF-104,n_estimators,800
RF-105,max_depth,3
RF-105,max_features,
RF-105,min_samples_leaf,10
RF-105,min_samples_split,40
RF-105,n_estimators,50
RF-106,max_depth,3
RF-106,max_features,
RF-106,min_samples_leaf,10
RF-106,min_samples_split,40
RF-106,n_estimators,100
RF-107,max_depth,3
RF-107,max_features,
RF-107,min_samples_leaf,10
RF-107,min_samples_split,40
RF-107,n_estimators,400
RF-108,max_depth,3
RF-108,max_features,
RF-108,min_samples_leaf,10
RF-108,min_samples_split,40
RF-108,n_estimators,800
RF-109,max_depth,3
RF-109,max_features,sqrt
RF-109,min_samples_leaf,2
RF-109,min_samples_split,5
RF-109,n_estimators,50
RF-110,max_depth,3
RF-110,max_features,sqrt
RF-110,min_samples_leaf,2
RF-110,min_samples_split,5
RF-110,n_estimators,100
RF-111,max_depth,3
RF-111,max_features,sqrt
RF-111,min_samples_leaf,2
RF-111,min_samples_split,5
RF-111,n_estimators,400
RF-112,max_depth,3
RF-112,max_features,sqrt
RF-112,min_samples_leaf,2
RF-112,min_samples_split,5
RF-112,n_estimators,800
RF-113,max_depth,3
RF-113,max_features,sqrt
RF-113,min_samples_leaf,2
RF-113,min_samples_split,20
RF-113,n_estimators,50
RF-114,max_depth,3
RF-114,max_features,sqrt
RF-114,min_samples_leaf,2
RF-114,min_samples_split,20
RF-114,n_estimators,100
RF-115,max_depth,3
RF-115,max_features,sqrt
RF-115,min_samples_leaf,2
RF-115,min_samples_split,20
RF-115,n_estimators,400
RF-116,max_depth,3
RF-116,max_features,sqrt
RF-116,min_samples_leaf,2
RF-116,min_samples_split,20
RF-116,n_estimators,800
RF-117,max_depth,3
RF-117,max_features,sqrt
RF-117,min_samples_leaf,2
RF-117,min_samples_split,40
RF-117,n_estimators,50
RF-118,max_depth,3
RF-118,max_features,sqrt
RF-118,min_samples_leaf,2
RF-118,min_samples_split,40
RF-118,n_estimators,100
RF-119,max_depth,3
RF-119,max_features,sqrt
RF-119,min_samples_leaf,2
RF-119,min_samples_split,40
RF-119,n_estimators,400
RF-120,max_depth,3
RF-120,max_features,sqrt
RF-120,min_samples_leaf,2
RF-120,min_samples_split,40
RF-120,n_estimators,800
RF-121,max_depth,3
RF-121,max_features,sqrt
RF-121,min_samples_leaf,5
RF-121,min_samples_split,5
RF-121,n_estimators,50
RF-122,max_depth,3
RF-122,max_features,sqrt
RF-122,min_samples_leaf,5
RF-122,min_samples_split,5
RF-122,n_estimators,100
RF-123,max_depth,3
RF-123,max_features,sqrt
RF-123,min_samples_leaf,5
RF-123,min_samples_split,5
RF-123,n_estimators,400
RF-124,max_depth,3
RF-124,max_features,sqrt
RF-124,min_samples_leaf,5
RF-124,min_samples_split,5
RF-124,n_estimators,800
RF-125,max_depth,3
RF-125,max_features,sqrt
RF-125,min_samples_leaf,5
RF-125,min_samples_split,20
RF-125,n_estimators,50
RF-126,max_depth,3
RF-126,max_features,sqrt
RF-126,min_samples_leaf,5
RF-126,min_samples_split,20
RF-126,n_estimators,100
RF-127,max_depth,3
RF-127,max_features,sqrt
RF-127,min_samples_leaf,5
RF-127,min_samples_split,20
RF-127,n_estimators,400
RF-128,max_depth,3
RF-128,max_features,sqrt
RF-128,min_samples_leaf,5
RF-128,min_samples_split,20
RF-128,n_estimators,800
RF-129,max_depth,3
RF-129,max_features,sqrt
RF-129,min_samples_leaf,5
RF-129,min_samples_split,40
RF-129,n_estimators,50
RF-130,max_depth,3
RF-130,max_features,sqrt
RF-130,min_samples_leaf,5
RF-130,min_samples_split,40
RF-130,n_estimators,100
RF-131,max_depth,3
RF-131,max_features,sqrt
RF-131,min_samples_leaf,5
RF-131,min_samples_split,40
RF-131,n_estimators,400
RF-132,max_depth,3
RF-132,max_features,sqrt
RF-132,min_samples_leaf,5
RF-132,min_samples_split,40
RF-132,n_estimators,800
RF-133,max_depth,3
RF-133,max_features,sqrt
RF-133,min_samples_leaf,10
RF-133,min_samples_split,5
RF-133,n_estimators,50
RF-134,max_depth,3
RF-134,max_features,sqrt
RF-134,min_samples_leaf,10
RF-134,min_samples_split,5
RF-134,n_estimators,100
RF-135,max_depth,3
RF-135,max_features,sqrt
RF-135,min_samples_leaf,10
RF-135,min_samples_split,5
RF-135,n_estimators,400
RF-136,max_depth,3
RF-136,max_features,sqrt
RF-136,min_samples_leaf,10
RF-136,min_samples_split,5
RF-136,n_estimators,800
RF-137,max_depth,3
RF-137,max_features,sqrt
RF-137,min_samples_leaf,10
RF-137,min_samples_split,20
RF-137,n_estimators,50
RF-138,max_depth,3
RF-138,max_features,sqrt
RF-138,min_samples_leaf,10
RF-138,min_samples_split,20
RF-138,n_estimators,100
RF-139,max_depth,3
RF-139,max_features,sqrt
RF-139,min_samples_leaf,10
RF-139,min_samples_split,20
RF-139,n_estimators,400
RF-140,max_depth,3
RF-140,max_features,sqrt
