model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_HV,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_HV,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_HV,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_HV,fn_CS,fn_PA,fn_PHT,fn_PPGL
LinearSVC,LSVM-15-2,0.6173592197276407,0.6266666666666667,0.6399433198380566,0.6097742127153891,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6097742127153891,0.6040791213846243,0.6266666666666667,0.6252716155866062,0.6047238843516078,0.6067177459947313,0.607839951992206,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6238064563208957,0.6247988680053371,0.6254559326224467,0.5198902606310014,0.5240850176970544,17.0,3.0,8.0,10.0,9.0,5.0,2.0,5.0,6.0,10.0,48.0,67.0,53.0,51.0,53.0,5.0,3.0,9.0,8.0,3.0
LinearSVC,LSVM-16-2,0.5612121212121213,0.6,0.6175555555555556,0.5646761734997028,0.6,0.6,0.6,0.5646761734997028,0.5514759665621735,0.6,0.5982131661442006,0.556007591124224,0.559679956343092,0.5615657818771513,0.6,0.6,0.6,0.5963133874239351,0.5975881698339326,0.5984350226146719,0.4875882486905033,0.493091212376264,17.0,2.0,7.0,10.0,9.0,5.0,4.0,5.0,5.0,11.0,48.0,65.0,53.0,52.0,52.0,5.0,4.0,10.0,8.0,3.0
LinearSVC,LSVM-17-2,0.5707875457875458,0.6,0.6098290598290598,0.5889185977421272,0.6,0.6,0.6,0.5889185977421272,0.5721252937668806,0.6,0.5981718989325009,0.5799829374604949,0.5840334200154231,0.5859387931423081,0.6,0.6,0.6,0.5973971295828517,0.5983512247152972,0.5989421527912461,0.4881710646041857,0.4914175204305523,16.0,3.0,7.0,10.0,9.0,5.0,4.0,6.0,6.0,9.0,48.0,65.0,52.0,51.0,54.0,6.0,3.0,10.0,8.0,3.0
LinearSVC,LSVM-18-2,0.5673809523809524,0.5866666666666667,0.6085079365079366,0.579827688651218,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.579827688651218,0.5618636181262956,0.5866666666666667,0.5870486443914436,0.5691523872501103,0.5738083700470702,0.5761104452132164,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5838260370945382,0.5846722015161765,0.5853456695532346,0.47290863749716616,0.4782234626681914,15.0,3.0,7.0,10.0,9.0,5.0,4.0,5.0,6.0,11.0,48.0,65.0,53.0,51.0,52.0,7.0,3.0,10.0,8.0,3.0
LinearSVC,LSVM-19-2,0.5148351648351649,0.5466666666666666,0.5662417582417582,0.5262923351158645,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5262923351158645,0.5097960372960373,0.5466666666666666,0.5468578088578088,0.5163667287868471,0.520671402116108,0.522814900304275,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5438925792099617,0.5447249407120415,0.5453811096652385,0.4220308250226654,0.4265782638263531,14.0,2.0,7.0,9.0,9.0,6.0,5.0,6.0,6.0,11.0,47.0,64.0,52.0,51.0,52.0,8.0,4.0,10.0,9.0,3.0
LinearSVC,LSVM-20-2,0.5416666666666667,0.56,0.5835555555555555,0.5596256684491978,0.56,0.56,0.56,0.5596256684491978,0.5371902522764591,0.56,0.5601756481066826,0.5466808466681693,0.5523829606235864,0.5551664508770537,0.56,0.5599999999999999,0.56,0.5568104074324494,0.5577843967790221,0.5585373628735114,0.4404250508704499,0.4457722393459383,14.0,3.0,7.0,9.0,9.0,6.0,5.0,5.0,6.0,11.0,47.0,64.0,53.0,51.0,52.0,8.0,3.0,10.0,9.0,3.0
LinearSVC,LSVM-21-2,0.5014285714285714,0.5333333333333333,0.5506666666666666,0.5151812240047533,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5151812240047533,0.49769437551695617,0.5333333333333333,0.5325365315687896,0.5048878093108483,0.5093805637027125,0.5115990377468955,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5301881358006222,0.5312096022205168,0.5319415405105858,0.4051665533650577,0.40953165270183484,14.0,2.0,7.0,8.0,9.0,6.0,5.0,7.0,6.0,11.0,47.0,64.0,51.0,51.0,52.0,8.0,4.0,10.0,10.0,3.0
LinearSVC,LSVM-22-2,0.5397368421052632,0.56,0.5775672514619883,0.5596256684491978,0.56,0.56,0.56,0.5596256684491978,0.5377185093407252,0.56,0.558531070295563,0.5474670010435012,0.552903758394215,0.5555074766894637,0.56,0.5599999999999999,0.56,0.55664648916128,0.5578100445328996,0.5585814847044094,0.43915703602991163,0.4435848907096574,14.0,3.0,7.0,9.0,9.0,7.0,5.0,5.0,6.0,10.0,46.0,64.0,53.0,51.0,53.0,8.0,3.0,10.0,9.0,3.0
LinearSVC,LSVM-23-2,0.5250481974166185,0.5466666666666666,0.5605391684339052,0.5485145573380867,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5485145573380867,0.5254092094452184,0.5466666666666666,0.5439744698079282,0.5359617340818055,0.5416067985981741,0.5442895578735417,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5429121852681504,0.5442877684743767,0.5451395851234087,0.4222927050294518,0.4264529411802377,14.0,3.0,7.0,8.0,9.0,7.0,5.0,6.0,6.0,10.0,46.0,64.0,52.0,51.0,53.0,8.0,3.0,10.0,10.0,3.0
LinearSVC,LSVM-24-2,0.5133815307499517,0.5333333333333333,0.5523169462116829,0.5394236482471776,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5394236482471776,0.5132718894009216,0.5333333333333333,0.5322683051715309,0.5250508283887897,0.531482874055215,0.5345587552217843,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5299398266153635,0.5310778506756814,0.5318640782305015,0.40744920993227995,0.41183151998490775,13.0,3.0,7.0,8.0,9.0,7.0,6.0,6.0,6.0,10.0,46.0,63.0,52.0,51.0,53.0,9.0,3.0,10.0,10.0,3.0
LinearSVC,LSVM-25-2,0.5513977250819356,0.5733333333333334,0.6000231347599769,0.5769459298871064,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5769459298871064,0.5480369787568844,0.5733333333333334,0.573185418305796,0.5604876586024095,0.5677573079647157,0.5712924460357545,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5694212888752906,0.5706396699688182,0.5715592162700543,0.45958117541094357,0.46567763561728354,14.0,3.0,8.0,8.0,10.0,5.0,6.0,6.0,5.0,10.0,48.0,63.0,52.0,52.0,53.0,8.0,3.0,9.0,10.0,2.0
LinearSVC,LSVM-26-2,0.5391025641025641,0.56,0.5752991452991453,0.5651812240047533,0.56,0.56,0.56,0.5651812240047533,0.5375059836387668,0.56,0.5549422117434121,0.5497865906471321,0.5566439956530876,0.5599424430210638,0.56,0.5599999999999999,0.56,0.5544098270183597,0.5565253183260999,0.5577815825771943,0.44004524886877827,0.4455932992171089,14.0,3.0,7.0,8.0,10.0,7.0,5.0,6.0,5.0,10.0,46.0,64.0,52.0,52.0,53.0,8.0,3.0,10.0,10.0,2.0
LinearSVC,LSVM-27-2,0.551417004048583,0.5733333333333334,0.5936122357174989,0.5769459298871064,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5769459298871064,0.5491572893223305,0.5733333333333334,0.5709934150204219,0.5614862683824404,0.56838640507451,0.5716982839161291,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5690211591804186,0.5705497494443826,0.5715364898540076,0.4577496610935382,0.4629893680969009,14.0,3.0,8.0,8.0,10.0,7.0,6.0,5.0,5.0,9.0,46.0,63.0,53.0,52.0,54.0,8.0,3.0,9.0,10.0,2.0
LinearSVC,LSVM-28-2,0.5408714092924619,0.56,0.5845845382687488,0.5678550207961973,0.56,0.56,0.56,0.5678550207961973,0.5382808811959088,0.56,0.5588764752163652,0.551141864209886,0.5585407181029646,0.5621280255505793,0.56,0.5599999999999999,0.56,0.5557141237662565,0.5571220048382498,0.5581180662251307,0.4426930871425355,0.44856552259852006,13.0,3.0,8.0,8.0,10.0,6.0,6.0,6.0,5.0,10.0,47.0,63.0,52.0,52.0,53.0,9.0,3.0,9.0,10.0,2.0
LinearSVC,LSVM-29-2,0.551417004048583,0.5733333333333334,0.5936122357174989,0.5769459298871064,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5769459298871064,0.5491572893223305,0.5733333333333334,0.5709934150204219,0.5614862683824404,0.56838640507451,0.5716982839161291,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5690211591804186,0.5705497494443826,0.5715364898540076,0.4577496610935382,0.4629893680969009,14.0,3.0,8.0,8.0,10.0,7.0,6.0,5.0,5.0,9.0,46.0,63.0,53.0,52.0,54.0,8.0,3.0,9.0,10.0,2.0
LinearSVC,LSVM-30-2,0.5188311688311689,0.5333333333333333,0.5668975468975468,0.5476530005941771,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5476530005941771,0.5121473750790638,0.5333333333333333,0.5332245414294751,0.5268749653565983,0.5359369567672789,0.5404129600028031,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5285396146493573,0.5300205983553081,0.5311480054292256,0.41262027299172066,0.41968617569809064,12.0,3.0,8.0,7.0,10.0,6.0,8.0,6.0,5.0,10.0,47.0,61.0,52.0,52.0,53.0,10.0,3.0,9.0,11.0,2.0
LinearSVC,LSVM-31-2,0.5395271395271395,0.5466666666666666,0.5923676323676322,0.5587641117052882,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5587641117052882,0.5253709905440587,0.5466666666666666,0.5501334300936473,0.5379670161748046,0.5468558315069943,0.5513618826118558,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5425399889241996,0.5435303232512535,0.5445432405126042,0.42991281019450034,0.4383578737617534,12.0,3.0,8.0,8.0,10.0,6.0,8.0,4.0,5.0,11.0,47.0,61.0,54.0,52.0,52.0,10.0,3.0,9.0,10.0,2.0
LinearSVC,LSVM-32-2,0.5147252747252747,0.5333333333333333,0.574925518925519,0.5254307783719547,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5254307783719547,0.5011045943304008,0.5333333333333333,0.5377295536005214,0.509841691971049,0.5164639843982798,0.5198496718082479,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5303845094484588,0.5309452042203513,0.5316919185006906,0.41169878978036756,0.41894307829461813,12.0,2.0,8.0,8.0,10.0,6.0,8.0,5.0,5.0,11.0,47.0,61.0,53.0,52.0,52.0,10.0,4.0,9.0,10.0,2.0
LinearSVC,LSVM-33-2,0.5326007326007327,0.5466666666666666,0.575042735042735,0.5587641117052882,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5587641117052882,0.5278787878787878,0.5466666666666666,0.5458585858585858,0.5408328622235052,0.5486825991168944,0.5525423622154583,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5419054645535452,0.5434170656922128,0.5445296159920384,0.4269662921348314,0.4337032422520317,12.0,3.0,8.0,8.0,10.0,6.0,6.0,5.0,6.0,11.0,47.0,63.0,53.0,51.0,52.0,10.0,3.0,9.0,10.0,2.0
LinearSVC,LSVM-34-2,0.5428571428571429,0.56,0.5850793650793651,0.5705288175876411,0.56,0.56,0.56,0.5705288175876411,0.5411290322580645,0.56,0.5596129032258065,0.5539548149832431,0.5612927283960218,0.5648497180622634,0.56,0.5599999999999999,0.56,0.5560665819154055,0.5573047987718646,0.5582269708367421,0.4431946006749157,0.44897034090938115,12.0,3.0,9.0,8.0,10.0,6.0,6.0,5.0,6.0,10.0,47.0,63.0,53.0,51.0,53.0,10.0,3.0,8.0,10.0,2.0
LinearSVC,LSVM-35-2,0.5498626373626374,0.56,0.5805189255189256,0.5698752228163994,0.56,0.56,0.56,0.5698752228163994,0.5460688331276566,0.56,0.5578404863110745,0.5559474363215752,0.5620196642130312,0.5650203008574726,0.56,0.5599999999999999,0.56,0.5553508713597923,0.5569234954078892,0.5579941271058675,0.44080433800271124,0.44676401787512,12.0,3.0,8.0,9.0,10.0,6.0,4.0,5.0,7.0,11.0,47.0,65.0,53.0,50.0,52.0,10.0,3.0,9.0,9.0,2.0
LinearSVC,LSVM-36-2,0.5498626373626374,0.56,0.5805189255189256,0.5698752228163994,0.56,0.56,0.56,0.5698752228163994,0.5460688331276566,0.56,0.5578404863110745,0.5559474363215752,0.5620196642130312,0.5650203008574726,0.56,0.5599999999999999,0.56,0.5553508713597923,0.5569234954078892,0.5579941271058675,0.44080433800271124,0.44676401787512,12.0,3.0,8.0,9.0,10.0,6.0,4.0,5.0,7.0,11.0,47.0,65.0,53.0,50.0,52.0,10.0,3.0,9.0,9.0,2.0
LinearSVC,LSVM-37-2,0.5498626373626374,0.56,0.5805189255189256,0.5698752228163994,0.56,0.56,0.56,0.5698752228163994,0.5460688331276566,0.56,0.5578404863110745,0.5559474363215752,0.5620196642130312,0.5650203008574726,0.56,0.5599999999999999,0.56,0.5553508713597923,0.5569234954078892,0.5579941271058675,0.44080433800271124,0.44676401787512,12.0,3.0,8.0,9.0,10.0,6.0,4.0,5.0,7.0,11.0,47.0,65.0,53.0,50.0,52.0,10.0,3.0,9.0,9.0,2.0
LinearSVC,LSVM-38-2,0.5498626373626374,0.56,0.5805189255189256,0.5698752228163994,0.56,0.56,0.56,0.5698752228163994,0.5460688331276566,0.56,0.5578404863110745,0.5559474363215752,0.5620196642130312,0.5650203008574726,0.56,0.5599999999999999,0.56,0.5553508713597923,0.5569234954078892,0.5579941271058675,0.44080433800271124,0.44676401787512,12.0,3.0,8.0,9.0,10.0,6.0,4.0,5.0,7.0,11.0,47.0,65.0,53.0,50.0,52.0,10.0,3.0,9.0,9.0,2.0
LinearSVC,LSVM-39-2,0.5498626373626374,0.56,0.5805189255189256,0.5698752228163994,0.56,0.56,0.56,0.5698752228163994,0.5460688331276566,0.56,0.5578404863110745,0.5559474363215752,0.5620196642130312,0.5650203008574726,0.56,0.5599999999999999,0.56,0.5553508713597923,0.5569234954078892,0.5579941271058675,0.44080433800271124,0.44676401787512,12.0,3.0,8.0,9.0,10.0,6.0,4.0,5.0,7.0,11.0,47.0,65.0,53.0,50.0,52.0,10.0,3.0,9.0,9.0,2.0
LinearSVC,LSVM-40-2,0.5498626373626374,0.56,0.5805189255189256,0.5698752228163994,0.56,0.56,0.56,0.5698752228163994,0.5460688331276566,0.56,0.5578404863110745,0.5559474363215752,0.5620196642130312,0.5650203008574726,0.56,0.5599999999999999,0.56,0.5553508713597923,0.5569234954078892,0.5579941271058675,0.44080433800271124,0.44676401787512,12.0,3.0,8.0,9.0,10.0,6.0,4.0,5.0,7.0,11.0,47.0,65.0,53.0,50.0,52.0,10.0,3.0,9.0,9.0,2.0
LinearSVC,LSVM-41-2,0.5498626373626374,0.56,0.5805189255189256,0.5698752228163994,0.56,0.56,0.56,0.5698752228163994,0.5460688331276566,0.56,0.5578404863110745,0.5559474363215752,0.5620196642130312,0.5650203008574726,0.56,0.5599999999999999,0.56,0.5553508713597923,0.5569234954078892,0.5579941271058675,0.44080433800271124,0.44676401787512,12.0,3.0,8.0,9.0,10.0,6.0,4.0,5.0,7.0,11.0,47.0,65.0,53.0,50.0,52.0,10.0,3.0,9.0,9.0,2.0
LinearSVC,LSVM-42-2,0.5498626373626374,0.56,0.5805189255189256,0.5698752228163994,0.56,0.56,0.56,0.5698752228163994,0.5460688331276566,0.56,0.5578404863110745,0.5559474363215752,0.5620196642130312,0.5650203008574726,0.56,0.5599999999999999,0.56,0.5553508713597923,0.5569234954078892,0.5579941271058675,0.44080433800271124,0.44676401787512,12.0,3.0,8.0,9.0,10.0,6.0,4.0,5.0,7.0,11.0,47.0,65.0,53.0,50.0,52.0,10.0,3.0,9.0,9.0,2.0
LinearSVC,LSVM-43-2,0.016,0.08,0.0063999999999999994,0.2,0.08,0.08,0.08,0.2,0.029629629629629627,0.08,0.011851851851851851,0.06060606060606061,0.0930232558139535,0.11929824561403508,0.08,0.08,0.08,0.024242424242424246,0.0372093023255814,0.04771929824561403,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,53.0,0.0,58.0,57.0,63.0,22.0,0.0,17.0,18.0,12.0
LinearSVC,LSVM-44-2,0.6460098522167488,0.6666666666666666,0.6613858784893267,0.5996732026143791,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5996732026143791,0.6056893559739859,0.6666666666666666,0.6517705444460663,0.5990092451336653,0.5988643046203571,0.5990835469261968,0.6666666666666666,0.6666666666666665,0.6666666666666666,0.6580289296803581,0.6618966428724559,0.6637502986066278,0.5632424877707897,0.5686817436095877,22.0,2.0,8.0,11.0,7.0,7.0,1.0,6.0,4.0,7.0,46.0,68.0,52.0,53.0,56.0,0.0,4.0,9.0,7.0,5.0
LinearSVC,LSVM-45-2,0.016,0.08,0.0063999999999999994,0.2,0.08,0.08,0.08,0.2,0.029629629629629627,0.08,0.011851851851851851,0.06060606060606061,0.0930232558139535,0.11929824561403508,0.08,0.08,0.08,0.024242424242424246,0.0372093023255814,0.04771929824561403,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,53.0,0.0,58.0,57.0,63.0,22.0,0.0,17.0,18.0,12.0
LinearSVC,LSVM-46-2,0.6579761904761905,0.6666666666666666,0.6686984126984127,0.6212418300653595,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6212418300653595,0.6258850574712643,0.6666666666666666,0.6555586206896552,0.6201098111658456,0.6201840373144656,0.6205003423219667,0.6666666666666666,0.6666666666666665,0.6666666666666666,0.659408866995074,0.6625617722383507,0.6641355536272109,0.5658717295670295,0.5719153969540022,22.0,3.0,7.0,11.0,7.0,6.0,1.0,5.0,4.0,9.0,47.0,68.0,53.0,53.0,54.0,0.0,3.0,10.0,7.0,5.0
LinearSVC,LSVM-47-2,0.17866004962779156,0.38666666666666666,0.23331679073614556,0.2777777777777778,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.2777777777777778,0.19508448540706605,0.38666666666666666,0.26203789042498715,0.22901960784313724,0.24923076923076923,0.2597460959442759,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.3139346405228758,0.3442051282051282,0.35987566940044186,0.1432828408244351,0.21794581129232918,22.0,0.0,0.0,7.0,0.0,40.0,0.0,0.0,6.0,0.0,13.0,69.0,58.0,51.0,63.0,0.0,6.0,17.0,11.0,12.0
LinearSVC,LSVM-48-2,0.6525856496444732,0.6533333333333333,0.6570695970695971,0.615478312537136,0.6533333333333333,0.6533333333333333,0.6533333333333333,0.615478312537136,0.6252413273001507,0.6533333333333333,0.6485982905982905,0.6176461021491552,0.6162925193716935,0.6158932948748344,0.6533333333333333,0.6533333333333333,0.6533333333333333,0.6500245487437022,0.6514509873017504,0.6521713193924943,0.548611111111111,0.5511971335251437,20.0,3.0,9.0,10.0,7.0,6.0,1.0,8.0,4.0,7.0,47.0,68.0,50.0,53.0,56.0,2.0,3.0,8.0,8.0,5.0
LinearSVC,LSVM-49-2,0.058666666666666666,0.29333333333333333,0.08604444444444444,0.2,0.29333333333333333,0.29333333333333333,0.29333333333333333,0.2,0.09072164948453607,0.29333333333333333,0.13305841924398623,0.13496932515337426,0.16117216117216118,0.17517564402810304,0.29333333333333333,0.29333333333333333,0.29333333333333333,0.19795501022494888,0.2363858363858364,0.25692427790788447,0.0,0.0,22.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,69.0,58.0,57.0,63.0,0.0,6.0,17.0,18.0,12.0
LinearSVC,LSVM-50-2,0.6159273182957394,0.64,0.6554402673350042,0.6377599524658348,0.64,0.64,0.64,0.6377599524658348,0.6095210267370155,0.64,0.6316770928411882,0.6221733620423311,0.6291917082384584,0.6325246450788616,0.64,0.64,0.64,0.6329865812771054,0.6358490002342333,0.6373976186076821,0.5396681063878154,0.5472582544337864,19.0,4.0,6.0,10.0,9.0,5.0,4.0,4.0,4.0,10.0,48.0,65.0,54.0,53.0,53.0,3.0,2.0,11.0,8.0,3.0
LinearSVC,LSVM-51-2,0.3211107051516258,0.56,0.41336645962732915,0.426797385620915,0.56,0.56,0.56,0.426797385620915,0.36356817438143424,0.56,0.4719612038225645,0.39805683505751466,0.4117346834337493,0.41775678141841743,0.56,0.5599999999999999,0.56,0.5198744829553559,0.538949077833198,0.5473597159561416,0.4039017341040463,0.4249379360234035,22.0,0.0,7.0,13.0,0.0,13.0,0.0,10.0,10.0,0.0,40.0,69.0,48.0,47.0,63.0,0.0,6.0,10.0,5.0,12.0
LinearSVC,LSVM-52-2,0.6147368421052632,0.6266666666666667,0.6360116959064327,0.6071004159239454,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6071004159239454,0.5995055258294606,0.6266666666666667,0.6209846396449868,0.6009334485209421,0.6034321960119372,0.6047937911626946,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6216539837757028,0.6236564672117856,0.6247683923733821,0.5189003436426117,0.5241944501510204,18.0,3.0,7.0,10.0,9.0,6.0,2.0,5.0,5.0,10.0,47.0,67.0,53.0,52.0,53.0,4.0,3.0,10.0,8.0,3.0
LinearSVC,LSVM-53-2,0.4485492938434115,0.5333333333333333,0.5025871383518442,0.4526143790849673,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4526143790849673,0.4372084904342969,0.5333333333333333,0.500321184192152,0.4428945192577106,0.4470958700653216,0.44920106869711296,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5152657871471964,0.523385746800609,0.5272487891389809,0.3869687062120505,0.39683096618155717,22.0,1.0,4.0,8.0,5.0,12.0,4.0,7.0,5.0,7.0,41.0,65.0,51.0,52.0,56.0,0.0,5.0,13.0,10.0,7.0
LinearSVC,LSVM-54-2,0.6171277997364953,0.64,0.6538076416337286,0.6404337492572786,0.64,0.64,0.64,0.6404337492572786,0.6154978354978355,0.64,0.6351688311688312,0.6270759221981395,0.6331455324644913,0.6359936775349573,0.64,0.64,0.64,0.6352817223397754,0.6371538324794999,0.6382047181455612,0.5395634379263301,0.5448916338480864,18.0,4.0,7.0,10.0,9.0,5.0,4.0,4.0,5.0,9.0,48.0,65.0,54.0,52.0,54.0,4.0,2.0,10.0,8.0,3.0
LinearSVC,LSVM-55-2,0.5299552429667519,0.5866666666666667,0.5846227621483375,0.46013071895424834,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.46013071895424834,0.42596346742688207,0.5866666666666667,0.524547214303312,0.4405033074489502,0.4493995860043604,0.4535950051955074,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5551358450771737,0.5697860788576968,0.576459430663899,0.44204463642908565,0.46049079027629075,22.0,0.0,7.0,13.0,2.0,12.0,0.0,9.0,10.0,0.0,41.0,69.0,49.0,47.0,63.0,0.0,6.0,10.0,5.0,10.0
LinearSVC,LSVM-56-2,0.6147368421052632,0.6266666666666667,0.6360116959064327,0.6071004159239454,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6071004159239454,0.5995055258294606,0.6266666666666667,0.6209846396449868,0.6009334485209421,0.6034321960119372,0.6047937911626946,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6216539837757028,0.6236564672117856,0.6247683923733821,0.5189003436426117,0.5241944501510204,18.0,3.0,7.0,10.0,9.0,6.0,2.0,5.0,5.0,10.0,47.0,67.0,53.0,52.0,53.0,4.0,3.0,10.0,8.0,3.0
LinearSVC,LSVM-57-2,0.5379084967320262,0.5866666666666667,0.5635555555555556,0.515686274509804,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.515686274509804,0.516865095688625,0.5866666666666667,0.5653999333999333,0.5138459050297038,0.5143718981885065,0.5148162500532674,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5756293715000534,0.5806952289083391,0.583041032255136,0.4560131024801123,0.4608238285292517,22.0,2.0,7.0,9.0,4.0,8.0,2.0,10.0,6.0,5.0,45.0,67.0,48.0,51.0,58.0,0.0,4.0,10.0,9.0,8.0
LinearSVC,LSVM-58-2,0.5975789275560442,0.6266666666666667,0.6438828296036534,0.6071004159239454,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6071004159239454,0.589648845777878,0.6266666666666667,0.6232808481840739,0.5968148375918455,0.6013490707451042,0.6035629839474975,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6223631772353855,0.6239853040347145,0.6249562050978489,0.5218579234972678,0.527624533076526,18.0,3.0,7.0,10.0,9.0,5.0,4.0,4.0,5.0,10.0,48.0,65.0,54.0,52.0,53.0,4.0,3.0,10.0,8.0,3.0
LinearSVC,LSVM-59-2,0.5370169082125604,0.6,0.595901771336554,0.4712418300653594,0.6,0.6,0.6,0.4712418300653594,0.43669118595947864,0.6,0.539295737084355,0.4520971032231742,0.46089068057031446,0.46496684095508184,0.6,0.6,0.6,0.5699790561675506,0.58407976522393,0.5904127706660256,0.4613358870002393,0.4776051783577492,22.0,0.0,7.0,14.0,2.0,10.0,0.0,11.0,9.0,0.0,43.0,69.0,47.0,48.0,63.0,0.0,6.0,10.0,4.0,10.0
LinearSVC,LSVM-60-2,0.5849965823650034,0.6133333333333333,0.6289640768588137,0.5980095068330362,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.5980095068330362,0.5807460244612636,0.6133333333333333,0.6113728022070625,0.588090535038429,0.5924812288786971,0.5946123154650319,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.6099367318026109,0.6111515922340014,0.611927265666206,0.5053445531043894,0.5102187991615879,17.0,3.0,7.0,10.0,9.0,5.0,4.0,5.0,5.0,10.0,48.0,65.0,53.0,52.0,53.0,5.0,3.0,10.0,8.0,3.0
LinearSVC,LSVM-61-2,0.5518767507002801,0.6,0.5838730158730158,0.526797385620915,0.6,0.6,0.6,0.526797385620915,0.5293109831345125,0.6,0.5817202797202797,0.5254667775799648,0.525733888364056,0.5260739736312988,0.6,0.6,0.6,0.5900583871024114,0.5945614004016293,0.5966842840963822,0.47429906542056066,0.47939327997548364,22.0,2.0,7.0,10.0,4.0,8.0,2.0,10.0,4.0,6.0,45.0,67.0,48.0,53.0,57.0,0.0,4.0,10.0,8.0,8.0
LinearSVC,LSVM-62-2,0.5849965823650034,0.6133333333333333,0.6289640768588137,0.5980095068330362,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.5980095068330362,0.5807460244612636,0.6133333333333333,0.6113728022070625,0.588090535038429,0.5924812288786971,0.5946123154650319,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.6099367318026109,0.6111515922340014,0.611927265666206,0.5053445531043894,0.5102187991615879,17.0,3.0,7.0,10.0,9.0,5.0,4.0,5.0,5.0,10.0,48.0,65.0,53.0,52.0,53.0,5.0,3.0,10.0,8.0,3.0
LinearSVC,LSVM-63-2,0.7440350877192984,0.6666666666666666,0.701953216374269,0.561437908496732,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.561437908496732,0.5691399220810985,0.6666666666666666,0.6382482806012219,0.5580312571981902,0.55888492805223,0.5597419781940824,0.6666666666666666,0.6666666666666665,0.6666666666666666,0.6503481616986574,0.6577779926200928,0.6612650270382263,0.5553711169077543,0.5659841472505658,22.0,1.0,9.0,14.0,4.0,8.0,0.0,11.0,5.0,1.0,45.0,69.0,47.0,52.0,62.0,0.0,5.0,8.0,4.0,8.0
