model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_HV,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_HV,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_HV,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_HV,fn_CS,fn_PA,fn_PHT,fn_PPGL
LogisticRegression,LG-202-3,0.5496926357395464,0.581081081081081,0.5743731340556284,0.5402894491129786,0.581081081081081,0.581081081081081,0.581081081081081,0.5402894491129786,0.5436883523840046,0.581081081081081,0.576671853992653,0.5413547495308174,0.5407742632317935,0.5405631385332126,0.581081081081081,0.5810810810810811,0.581081081081081,0.5790675456342088,0.5800327712966259,0.5804543673679874,0.4560113824994071,0.45645515295025335,16.0,2.0,7.0,11.0,7.0,7.0,3.0,9.0,8.0,4.0,46.0,65.0,48.0,48.0,58.0,5.0,4.0,10.0,7.0,5.0
LogisticRegression,LG-203-3,0.5366304347826086,0.5675675675675675,0.5614350763807284,0.5236227824463119,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5236227824463119,0.5279106858054227,0.5675675675675675,0.5626104573472995,0.5248450541084597,0.5241542792156553,0.5239163254268125,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5651486425264256,0.5662863624537383,0.5667966001982212,0.4376632628829257,0.4384099178360784,16.0,2.0,7.0,11.0,6.0,7.0,3.0,9.0,9.0,4.0,46.0,65.0,48.0,47.0,58.0,5.0,4.0,10.0,7.0,6.0
LogisticRegression,LG-204-3,0.5240800865800865,0.5675675675675675,0.5596152158652158,0.5140989729225023,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5140989729225023,0.5163343161725367,0.5675675675675675,0.5616885978867779,0.5144298432413393,0.5141754508413878,0.514122735936301,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.564783878127854,0.566104214209113,0.5666894441176351,0.43726235741444874,0.43811714450013695,15.0,1.0,7.0,11.0,8.0,7.0,3.0,9.0,10.0,3.0,46.0,65.0,48.0,46.0,59.0,6.0,5.0,10.0,7.0,4.0
LogisticRegression,LG-205-3,0.5433333333333333,0.5945945945945946,0.5844799344799345,0.534733893557423,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.534733893557423,0.5354676440849342,0.5945945945945946,0.5866653116716312,0.5342478261453593,0.5343634238478355,0.5344851875399201,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.590731281033297,0.5925451896433335,0.5933602419958428,0.4723080579985738,0.47380308717197767,16.0,1.0,7.0,12.0,8.0,6.0,3.0,8.0,10.0,3.0,47.0,65.0,49.0,46.0,59.0,5.0,5.0,10.0,6.0,4.0
LogisticRegression,LG-206-3,0.5800000000000001,0.6081081081081081,0.6042997542997542,0.5680672268907563,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.5680672268907563,0.5710174974573683,0.6081081081081081,0.6031752783832107,0.5685275619333992,0.5681762773926453,0.568101874161678,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.6053929000602327,0.6066239831044786,0.6072041347771903,0.49122807017543857,0.49288407474571594,16.0,2.0,7.0,12.0,8.0,6.0,3.0,7.0,10.0,3.0,47.0,65.0,50.0,46.0,59.0,5.0,4.0,10.0,6.0,4.0
LogisticRegression,LG-207-3,0.560985680985681,0.5945945945945946,0.5845289845289845,0.5618580765639589,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.5618580765639589,0.5583849948501112,0.5945945945945946,0.58653474746498,0.559803541040899,0.5607234443819945,0.5611648786926866,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.5907018746490175,0.5925397189231052,0.5933597461291135,0.47505320406715534,0.4766408585602851,16.0,2.0,6.0,11.0,9.0,6.0,3.0,7.0,10.0,4.0,47.0,65.0,50.0,46.0,58.0,5.0,4.0,11.0,7.0,3.0
LogisticRegression,LG-208-3,0.560985680985681,0.5945945945945946,0.5845289845289845,0.5618580765639589,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.5618580765639589,0.5583849948501112,0.5945945945945946,0.58653474746498,0.559803541040899,0.5607234443819945,0.5611648786926866,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.5907018746490175,0.5925397189231052,0.5933597461291135,0.47505320406715534,0.4766408585602851,16.0,2.0,6.0,11.0,9.0,6.0,3.0,7.0,10.0,4.0,47.0,65.0,50.0,46.0,58.0,5.0,4.0,11.0,7.0,3.0
LogisticRegression,LG-209-3,0.5677913848165564,0.6081081081081081,0.5937324102083826,0.5713818860877684,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.5713818860877684,0.5676110010303559,0.6081081081081081,0.5990870104470801,0.5694348581072719,0.5703375479896866,0.5707505864347135,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.6040851432234033,0.606029077456482,0.6068688981665786,0.492311331913887,0.49325217432608154,17.0,2.0,6.0,11.0,9.0,6.0,3.0,8.0,8.0,4.0,47.0,65.0,49.0,48.0,58.0,4.0,4.0,11.0,7.0,3.0
LogisticRegression,LG-210-3,0.556953601953602,0.5945945945945946,0.5793027918027918,0.5602707749766573,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.5602707749766573,0.5563688497882046,0.5945945945945946,0.5847179731050699,0.5581957510737723,0.5591487524298047,0.5595903633515322,0.5945945945945946,0.5945945945945946,0.5945945945945946,0.5901177636018183,0.5922684588002015,0.5932049991546489,0.47443181818181823,0.47556816311988326,17.0,2.0,6.0,10.0,9.0,7.0,3.0,8.0,8.0,4.0,46.0,65.0,49.0,48.0,58.0,4.0,4.0,11.0,8.0,3.0
LogisticRegression,LG-211-3,0.5711085972850679,0.6081081081081081,0.5960035261505849,0.5720354808590102,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.5720354808590102,0.5696240981240981,0.6081081081081081,0.6001580964080965,0.5706108082147322,0.5712465308022963,0.571552820016108,0.6081081081081081,0.6081081081081081,0.6081081081081081,0.604462656226616,0.6062064969621382,0.6069702736156452,0.4920710059171598,0.49301316930760053,17.0,2.0,7.0,10.0,9.0,7.0,3.0,8.0,7.0,4.0,46.0,65.0,49.0,49.0,58.0,4.0,4.0,10.0,8.0,3.0
