model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_HV,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_HV,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_HV,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_HV,fn_CS,fn_PA,fn_PHT,fn_PPGL
KNearestNeighbours,KNN-3-2,0.6024175824175824,0.6133333333333333,0.6225201465201466,0.5590612002376709,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.5590612002376709,0.5702312752635332,0.6133333333333333,0.6078339594726692,0.5613326835436369,0.5598451185957459,0.5594378973844611,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.6088806055337496,0.6107345094318791,0.6117142486008201,0.4931251456536938,0.4977750517835955,18.0,2.0,10.0,10.0,6.0,10.0,2.0,10.0,3.0,4.0,43.0,67.0,48.0,54.0,59.0,4.0,4.0,7.0,8.0,6.0
KNearestNeighbours,KNN-4-2,0.5763276970707312,0.5866666666666667,0.5946018893387315,0.5553773024361259,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5553773024361259,0.560467718794835,0.5866666666666667,0.5867252032520325,0.5563208634444262,0.555676750597054,0.5555123278532202,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5858153047996872,0.5860969035610161,0.5862966356407326,0.46453247351450944,0.46614831399021467,14.0,2.0,9.0,11.0,8.0,5.0,2.0,8.0,11.0,5.0,48.0,67.0,50.0,46.0,58.0,8.0,4.0,8.0,7.0,4.0
KNearestNeighbours,KNN-5-2,0.6045977011494253,0.6266666666666667,0.6356321839080459,0.5703802733214498,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.5703802733214498,0.5748580830933772,0.6266666666666667,0.6181181955299603,0.5695576824609082,0.5695481542951784,0.569789448649016,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6203999107224913,0.623061815934512,0.6244315005931702,0.5124216391920129,0.5181856900683026,20.0,2.0,8.0,10.0,7.0,9.0,2.0,8.0,2.0,7.0,44.0,67.0,50.0,55.0,56.0,2.0,4.0,9.0,8.0,5.0
KNearestNeighbours,KNN-6-2,0.5831202046035806,0.6133333333333333,0.6101449275362318,0.575787284610814,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.575787284610814,0.5712859085050409,0.6133333333333333,0.6061627087122082,0.5720046223197771,0.5735490343498354,0.5743845506233771,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.6090278581865318,0.6109232460970506,0.6118513041210539,0.49965493443754305,0.5019703212626407,17.0,2.0,7.0,11.0,9.0,6.0,2.0,7.0,6.0,8.0,47.0,67.0,51.0,51.0,55.0,5.0,4.0,10.0,7.0,3.0
KNearestNeighbours,KNN-7-2,0.4107203907203908,0.5333333333333333,0.4903329263329263,0.4406417112299465,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4406417112299465,0.42223376623376624,0.5333333333333333,0.5071376623376623,0.4323622595869431,0.4363391515794661,0.4380703522080772,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5215914917112545,0.5272365650481673,0.5296907968695147,0.38538983844532904,0.3888043090115086,20.0,0.0,5.0,9.0,6.0,8.0,1.0,13.0,6.0,7.0,45.0,68.0,45.0,51.0,56.0,2.0,6.0,12.0,9.0,6.0
KNearestNeighbours,KNN-8-2,0.39980947844724934,0.52,0.4755608478209098,0.43422459893048126,0.52,0.52,0.52,0.43422459893048126,0.4155238095238095,0.52,0.49578412698412705,0.4263445053268075,0.4302139405116362,0.43184791866267724,0.52,0.5200000000000001,0.52,0.5097767061055565,0.5147932871928054,0.5169136880021351,0.3673851921274601,0.37002090823849537,18.0,0.0,6.0,9.0,6.0,8.0,0.0,13.0,8.0,7.0,45.0,69.0,45.0,49.0,56.0,4.0,6.0,11.0,9.0,6.0
KNearestNeighbours,KNN-9-2,0.5070070733863836,0.6133333333333333,0.5886958443854996,0.5079025549613785,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.5079025549613785,0.4958287327519521,0.6133333333333333,0.5873481036789225,0.5002234831619675,0.5035667585357722,0.50522930112619,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.5995044253692794,0.6058140152487945,0.608760007815003,0.48666509322633933,0.4970567756822109,21.0,0.0,9.0,10.0,6.0,8.0,0.0,15.0,3.0,3.0,45.0,69.0,43.0,54.0,60.0,1.0,6.0,8.0,8.0,6.0
KNearestNeighbours,KNN-10-2,0.43207201009058593,0.56,0.5111049956044795,0.4661913250148544,0.56,0.56,0.56,0.4661913250148544,0.44716553287981864,0.56,0.5327739984882842,0.4580367119810881,0.46201608130151717,0.4637109002294865,0.56,0.5599999999999999,0.56,0.5483380407174689,0.5540299780097103,0.5564535638533774,0.4187411930483794,0.4221907826278294,19.0,0.0,7.0,10.0,6.0,8.0,0.0,12.0,7.0,6.0,45.0,69.0,46.0,50.0,57.0,3.0,6.0,10.0,8.0,6.0
KNearestNeighbours,KNN-11-2,0.4614718614718615,0.5866666666666667,0.5431457431457432,0.48704693998811643,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.48704693998811643,0.4697704736148672,0.5866666666666667,0.5590380694820053,0.47893887754275594,0.48277985984792327,0.4844839648857227,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5740331890805692,0.5800670692824869,0.582714160806498,0.4529411764705883,0.45850501894314866,20.0,0.0,8.0,10.0,6.0,8.0,0.0,13.0,5.0,5.0,45.0,69.0,45.0,52.0,58.0,2.0,6.0,9.0,8.0,6.0
KNearestNeighbours,KNN-12-2,0.4428571428571429,0.5733333333333334,0.525079365079365,0.48018419489007724,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.48018419489007724,0.4574758574758574,0.5733333333333334,0.543989343989344,0.47002698950599714,0.4749150376821107,0.477037397711896,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5601969457881711,0.5665156834191653,0.5692609280944657,0.4372801875732708,0.4419306209495948,20.0,0.0,6.0,10.0,7.0,8.0,0.0,12.0,5.0,7.0,45.0,69.0,46.0,52.0,56.0,2.0,6.0,11.0,8.0,5.0
