model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_HV,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_HV,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_HV,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_HV,fn_CS,fn_PA,fn_PHT,fn_PPGL
SupportVectorMachine,SVM-11-1,0.5746753246753247,0.5733333333333334,0.5865367965367965,0.5431228901817137,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5431228901817137,0.5464253393665158,0.5733333333333334,0.5682232277526394,0.5423215202876219,0.5424040291039459,0.542625084305448,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5692039034411916,0.5709487885388931,0.5718547365090467,0.4459833795013851,0.4498868526112065,18.0,3.0,9.0,8.0,5.0,6.0,3.0,13.0,8.0,2.0,48.0,66.0,45.0,49.0,60.0,3.0,3.0,8.0,10.0,8.0
SupportVectorMachine,SVM-12-1,0.5767676767676767,0.5866666666666667,0.5926599326599327,0.5816634346046111,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5816634346046111,0.5729447296889157,0.5866666666666667,0.5852741367159973,0.5767612700422244,0.5789750455228935,0.5800240647738488,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5852005601152841,0.5857878878173538,0.5861147168133577,0.4677197802197802,0.4689016200657673,17.0,4.0,8.0,9.0,6.0,5.0,4.0,10.0,9.0,3.0,49.0,65.0,48.0,48.0,59.0,4.0,2.0,9.0,9.0,7.0
SupportVectorMachine,SVM-13-1,0.5537619158335272,0.56,0.5746249709369913,0.5156503627091862,0.56,0.56,0.56,0.5156503627091862,0.5252947052947053,0.56,0.5588318348318349,0.5177316623637147,0.5164165863775356,0.5160359231549457,0.56,0.5599999999999999,0.56,0.5578812819779336,0.5586809443584199,0.5591620217586996,0.42814232902033267,0.430981002266869,17.0,2.0,9.0,8.0,6.0,6.0,3.0,13.0,9.0,2.0,48.0,66.0,45.0,48.0,60.0,4.0,4.0,8.0,10.0,7.0
SupportVectorMachine,SVM-14-1,0.5767676767676767,0.5866666666666667,0.5926599326599327,0.5816634346046111,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5816634346046111,0.5729447296889157,0.5866666666666667,0.5852741367159973,0.5767612700422244,0.5789750455228935,0.5800240647738488,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5852005601152841,0.5857878878173538,0.5861147168133577,0.4677197802197802,0.4689016200657673,17.0,4.0,8.0,9.0,6.0,5.0,4.0,10.0,9.0,3.0,49.0,65.0,48.0,48.0,59.0,4.0,2.0,9.0,9.0,7.0
SupportVectorMachine,SVM-15-1,0.5828070175438597,0.5866666666666667,0.6006081871345029,0.5839043309631544,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5839043309631544,0.5767714816495304,0.5866666666666667,0.5888864157156841,0.5795561843470266,0.5814790777523536,0.5824163423993725,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5865532150156232,0.5864483204885113,0.5864993092083669,0.46857142857142864,0.4699681022309933,16.0,4.0,9.0,9.0,6.0,4.0,4.0,10.0,10.0,3.0,50.0,65.0,48.0,47.0,59.0,5.0,2.0,8.0,9.0,7.0
SupportVectorMachine,SVM-16-1,0.5436227824463119,0.56,0.5662222222222223,0.5603749191984486,0.56,0.56,0.56,0.5603749191984486,0.5457483863110462,0.56,0.559768115942029,0.5527202083179312,0.5562062095179279,0.5578356847326086,0.56,0.5599999999999999,0.56,0.5590224828934507,0.559350081239845,0.5595771079073831,0.4358331433781627,0.43673074061868306,16.0,4.0,7.0,9.0,6.0,5.0,5.0,10.0,9.0,4.0,49.0,64.0,48.0,48.0,58.0,5.0,2.0,10.0,9.0,7.0
SupportVectorMachine,SVM-17-1,0.5200877192982456,0.5333333333333333,0.553345029239766,0.5152768799827624,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5152768799827624,0.5133703824779341,0.5333333333333333,0.5401189931350114,0.5134575281906166,0.514185073868509,0.5145898182848738,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5353077676869618,0.5341975390075064,0.5338118150813812,0.40095846645367406,0.40196777614521517,16.0,3.0,6.0,9.0,6.0,3.0,5.0,12.0,11.0,4.0,51.0,64.0,46.0,46.0,58.0,5.0,3.0,11.0,9.0,7.0
SupportVectorMachine,SVM-18-1,0.5164369256474519,0.5333333333333333,0.5519270398217766,0.5110033757092581,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5110033757092581,0.5077589077589078,0.5333333333333333,0.537864801864802,0.508351342520892,0.5094504828424503,0.5100345635672799,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5341160050278366,0.5335570663133357,0.5334244986957658,0.4002741603838246,0.4018352428792713,16.0,3.0,6.0,10.0,5.0,3.0,5.0,12.0,11.0,4.0,51.0,64.0,46.0,46.0,58.0,5.0,3.0,11.0,8.0,8.0
SupportVectorMachine,SVM-19-1,0.4987218045112781,0.52,0.5422255639097744,0.48194354664942896,0.52,0.52,0.52,0.48194354664942896,0.487289796397348,0.52,0.5282899333059516,0.48342173260378896,0.4825766540758991,0.48229057788097707,0.52,0.5200000000000001,0.52,0.5227053713982345,0.5212549734840434,0.5207148467311746,0.38229238160603984,0.38325724363656527,16.0,2.0,6.0,9.0,6.0,3.0,5.0,13.0,11.0,4.0,51.0,64.0,45.0,46.0,58.0,5.0,4.0,11.0,9.0,7.0
SupportVectorMachine,SVM-20-1,0.48269005847953217,0.5066666666666667,0.5316647173489278,0.4665589312648136,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.4665589312648136,0.46945545682387796,0.5066666666666667,0.5148847877268931,0.46659862313789785,0.46639590300505535,0.466418807963373,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5090662034095159,0.5077252219037666,0.507255553778437,0.36614892645043395,0.3674921306713572,16.0,2.0,6.0,9.0,5.0,3.0,6.0,13.0,11.0,4.0,51.0,63.0,45.0,46.0,58.0,5.0,4.0,11.0,9.0,8.0
SupportVectorMachine,SVM-21-1,0.48299081035923147,0.5066666666666667,0.524837649679755,0.4665589312648136,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.4665589312648136,0.47070727558532444,0.5066666666666667,0.5122101190393873,0.46741241307608306,0.4668605733656383,0.46670670086426524,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5081833643176848,0.5073163773030275,0.5070230992878078,0.36411549037580204,0.36528982730907855,16.0,2.0,6.0,9.0,5.0,4.0,5.0,14.0,10.0,4.0,50.0,64.0,44.0,47.0,58.0,5.0,4.0,11.0,9.0,8.0
SupportVectorMachine,SVM-22-1,0.5003007518796992,0.52,0.5443308270676691,0.48194354664942896,0.52,0.52,0.52,0.48194354664942896,0.4880484497875803,0.52,0.5293204374943505,0.4837130454888049,0.4827197889762008,0.4823741165464299,0.52,0.5200000000000001,0.52,0.5231071934642245,0.5214536206984557,0.5208310984020431,0.3824336688014639,0.38348660165190734,16.0,2.0,6.0,9.0,6.0,3.0,5.0,14.0,10.0,4.0,51.0,64.0,44.0,47.0,58.0,5.0,4.0,11.0,9.0,7.0
SupportVectorMachine,SVM-23-1,0.5049299719887956,0.5333333333333333,0.5485826330532213,0.49146735617323856,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.49146735617323856,0.49551305725218775,0.5333333333333333,0.5386589188328318,0.49250049817284325,0.4918895424405312,0.49169304358295535,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5349651279009743,0.5340690464673737,0.5337468759028823,0.3987631699496107,0.3996796574144273,17.0,2.0,6.0,9.0,6.0,4.0,5.0,14.0,8.0,4.0,50.0,64.0,44.0,49.0,58.0,4.0,4.0,11.0,9.0,7.0
SupportVectorMachine,SVM-24-1,0.49714285714285716,0.52,0.5388571428571428,0.48194354664942896,0.52,0.52,0.52,0.48194354664942896,0.48684871346589265,0.52,0.5271002661034474,0.4833182946086171,0.48253616916478215,0.4822694015897794,0.52,0.5200000000000001,0.52,0.5223347620121814,0.5210860557249005,0.5206193508829278,0.3820096131837949,0.38288647672309134,16.0,2.0,6.0,9.0,6.0,4.0,5.0,14.0,9.0,4.0,50.0,64.0,44.0,48.0,58.0,5.0,4.0,11.0,9.0,7.0
SupportVectorMachine,SVM-25-1,0.4931839402427638,0.52,0.5376408341114224,0.4760827407886231,0.52,0.52,0.52,0.4760827407886231,0.4803673519462993,0.52,0.5250774488669225,0.4769274298944707,0.4763677882209009,0.47621763543667345,0.52,0.5200000000000001,0.52,0.5212641786344542,0.5205105542481392,0.5202712714241604,0.38101788170563955,0.3825130982469022,17.0,2.0,6.0,9.0,5.0,4.0,5.0,15.0,8.0,4.0,50.0,64.0,43.0,49.0,58.0,4.0,4.0,11.0,9.0,8.0
