model_id,param,value
GB-71,min_samples_leaf,1
GB-71,min_samples_split,32
GB-71,n_estimators,50
GB-72,learning_rate,0.05
GB-72,max_depth,
GB-72,max_features,sqrt
GB-72,min_samples_leaf,1
GB-72,min_samples_split,32
GB-72,n_estimators,100
GB-73,learning_rate,0.05
GB-73,max_depth,
GB-73,max_features,sqrt
GB-73,min_samples_leaf,1
GB-73,min_samples_split,32
GB-73,n_estimators,300
GB-74,learning_rate,0.05
GB-74,max_depth,
GB-74,max_features,sqrt
GB-74,min_samples_leaf,1
GB-74,min_samples_split,32
GB-74,n_estimators,500
GB-75,learning_rate,0.05
GB-75,max_depth,
GB-75,max_features,sqrt
GB-75,min_samples_leaf,1
GB-75,min_samples_split,32
GB-75,n_estimators,1000
GB-76,learning_rate,0.05
GB-76,max_depth,
GB-76,max_features,sqrt
GB-76,min_samples_leaf,4
GB-76,min_samples_split,2
GB-76,n_estimators,50
GB-77,learning_rate,0.05
GB-77,max_depth,
GB-77,max_features,sqrt
GB-77,min_samples_leaf,4
GB-77,min_samples_split,2
GB-77,n_estimators,100
GB-78,learning_rate,0.05
GB-78,max_depth,
GB-78,max_features,sqrt
GB-78,min_samples_leaf,4
GB-78,min_samples_split,2
GB-78,n_estimators,300
GB-79,learning_rate,0.05
GB-79,max_depth,
GB-79,max_features,sqrt
GB-79,min_samples_leaf,4
GB-79,min_samples_split,2
GB-79,n_estimators,500
GB-80,learning_rate,0.05
GB-80,max_depth,
GB-80,max_features,sqrt
GB-80,min_samples_leaf,4
GB-80,min_samples_split,2
GB-80,n_estimators,1000
GB-81,learning_rate,0.05
GB-81,max_depth,
GB-81,max_features,sqrt
GB-81,min_samples_leaf,4
GB-81,min_samples_split,4
GB-81,n_estimators,50
GB-82,learning_rate,0.05
GB-82,max_depth,
GB-82,max_features,sqrt
GB-82,min_samples_leaf,4
GB-82,min_samples_split,4
GB-82,n_estimators,100
GB-83,learning_rate,0.05
GB-83,max_depth,
GB-83,max_features,sqrt
GB-83,min_samples_leaf,4
GB-83,min_samples_split,4
GB-83,n_estimators,300
GB-84,learning_rate,0.05
GB-84,max_depth,
GB-84,max_features,sqrt
GB-84,min_samples_leaf,4
GB-84,min_samples_split,4
GB-84,n_estimators,500
GB-85,learning_rate,0.05
GB-85,max_depth,
GB-85,max_features,sqrt
GB-85,min_samples_leaf,4
GB-85,min_samples_split,4
GB-85,n_estimators,1000
GB-86,learning_rate,0.05
GB-86,max_depth,
GB-86,max_features,sqrt
GB-86,min_samples_leaf,4
GB-86,min_samples_split,8
GB-86,n_estimators,50
GB-87,learning_rate,0.05
GB-87,max_depth,
GB-87,max_features,sqrt
GB-87,min_samples_leaf,4
GB-87,min_samples_split,8
GB-87,n_estimators,100
GB-88,learning_rate,0.05
GB-88,max_depth,
GB-88,max_features,sqrt
GB-88,min_samples_leaf,4
GB-88,min_samples_split,8
GB-88,n_estimators,300
GB-89,learning_rate,0.05
GB-89,max_depth,
GB-89,max_features,sqrt
GB-89,min_samples_leaf,4
GB-89,min_samples_split,8
GB-89,n_estimators,500
GB-90,learning_rate,0.05
GB-90,max_depth,
GB-90,max_features,sqrt
GB-90,min_samples_leaf,4
GB-90,min_samples_split,8
GB-90,n_estimators,1000
GB-91,learning_rate,0.05
GB-91,max_depth,
GB-91,max_features,sqrt
GB-91,min_samples_leaf,4
GB-91,min_samples_split,16
GB-91,n_estimators,50
GB-92,learning_rate,0.05
GB-92,max_depth,
GB-92,max_features,sqrt
GB-92,min_samples_leaf,4
GB-92,min_samples_split,16
GB-92,n_estimators,100
GB-93,learning_rate,0.05
GB-93,max_depth,
GB-93,max_features,sqrt
GB-93,min_samples_leaf,4
GB-93,min_samples_split,16
GB-93,n_estimators,300
GB-94,learning_rate,0.05
GB-94,max_depth,
GB-94,max_features,sqrt
GB-94,min_samples_leaf,4
GB-94,min_samples_split,16
GB-94,n_estimators,500
GB-95,learning_rate,0.05
GB-95,max_depth,
GB-95,max_features,sqrt
GB-95,min_samples_leaf,4
GB-95,min_samples_split,16
GB-95,n_estimators,1000
GB-96,learning_rate,0.05
GB-96,max_depth,
GB-96,max_features,sqrt
GB-96,min_samples_leaf,4
GB-96,min_samples_split,32
GB-96,n_estimators,50
GB-97,learning_rate,0.05
GB-97,max_depth,
GB-97,max_features,sqrt
GB-97,min_samples_leaf,4
GB-97,min_samples_split,32
GB-97,n_estimators,100
GB-98,learning_rate,0.05
GB-98,max_depth,
GB-98,max_features,sqrt
GB-98,min_samples_leaf,4
GB-98,min_samples_split,32
GB-98,n_estimators,300
GB-99,learning_rate,0.05
GB-99,max_depth,
GB-99,max_features,sqrt
GB-99,min_samples_leaf,4
GB-99,min_samples_split,32
GB-99,n_estimators,500
GB-100,learning_rate,0.05
GB-100,max_depth,
GB-100,max_features,sqrt
GB-100,min_samples_leaf,4
GB-100,min_samples_split,32
GB-100,n_estimators,1000
GB-101,learning_rate,0.05
GB-101,max_depth,4
GB-101,max_features,
GB-101,min_samples_leaf,1
GB-101,min_samples_split,2
GB-101,n_estimators,50
GB-102,learning_rate,0.05
GB-102,max_depth,4
GB-102,max_features,
GB-102,min_samples_leaf,1
GB-102,min_samples_split,2
GB-102,n_estimators,100
GB-103,learning_rate,0.05
GB-103,max_depth,4
GB-103,max_features,
GB-103,min_samples_leaf,1
GB-103,min_samples_split,2
GB-103,n_estimators,300
GB-104,learning_rate,0.05
GB-104,max_depth,4
GB-104,max_features,
GB-104,min_samples_leaf,1
GB-104,min_samples_split,2
GB-104,n_estimators,500
GB-105,learning_rate,0.05
GB-105,max_depth,4
GB-105,max_features,
GB-105,min_samples_leaf,1
GB-105,min_samples_split,2
GB-105,n_estimators,1000
GB-106,learning_rate,0.05
GB-106,max_depth,4
GB-106,max_features,
GB-106,min_samples_leaf,1
GB-106,min_samples_split,4
GB-106,n_estimators,50
GB-107,learning_rate,0.05
GB-107,max_depth,4
GB-107,max_features,
GB-107,min_samples_leaf,1
GB-107,min_samples_split,4
GB-107,n_estimators,100
GB-108,learning_rate,0.05
GB-108,max_depth,4
GB-108,max_features,
GB-108,min_samples_leaf,1
GB-108,min_samples_split,4
GB-108,n_estimators,300
GB-109,learning_rate,0.05
GB-109,max_depth,4
GB-109,max_features,
GB-109,min_samples_leaf,1
GB-109,min_samples_split,4
GB-109,n_estimators,500
GB-110,learning_rate,0.05
GB-110,max_depth,4
GB-110,max_features,
GB-110,min_samples_leaf,1
GB-110,min_samples_split,4
GB-110,n_estimators,1000
GB-111,learning_rate,0.05
GB-111,max_depth,4
GB-111,max_features,
GB-111,min_samples_leaf,1
GB-111,min_samples_split,8
GB-111,n_estimators,50
GB-112,learning_rate,0.05
GB-112,max_depth,4
GB-112,max_features,
GB-112,min_samples_leaf,1
GB-112,min_samples_split,8
GB-112,n_estimators,100
GB-113,learning_rate,0.05
GB-113,max_depth,4
GB-113,max_features,
GB-113,min_samples_leaf,1
GB-113,min_samples_split,8
GB-113,n_estimators,300
GB-114,learning_rate,0.05
GB-114,max_depth,4
GB-114,max_features,
GB-114,min_samples_leaf,1
GB-114,min_samples_split,8
GB-114,n_estimators,500
GB-115,learning_rate,0.05
GB-115,max_depth,4
GB-115,max_features,
GB-115,min_samples_leaf,1
GB-115,min_samples_split,8
GB-115,n_estimators,1000
GB-116,learning_rate,0.05
GB-116,max_depth,4
GB-116,max_features,
GB-116,min_samples_leaf,1
GB-116,min_samples_split,16
GB-116,n_estimators,50
GB-117,learning_rate,0.05
GB-117,max_depth,4
GB-117,max_features,
GB-117,min_samples_leaf,1
GB-117,min_samples_split,16
GB-117,n_estimators,100
GB-118,learning_rate,0.05
GB-118,max_depth,4
GB-118,max_features,
GB-118,min_samples_leaf,1
GB-118,min_samples_split,16
GB-118,n_estimators,300
GB-119,learning_rate,0.05
GB-119,max_depth,4
GB-119,max_features,
GB-119,min_samples_leaf,1
GB-119,min_samples_split,16
GB-119,n_estimators,500
GB-120,learning_rate,0.05
GB-120,max_depth,4
GB-120,max_features,
GB-120,min_samples_leaf,1
GB-120,min_samples_split,16
GB-120,n_estimators,1000
GB-121,learning_rate,0.05
GB-121,max_depth,4
GB-121,max_features,
GB-121,min_samples_leaf,1
GB-121,min_samples_split,32
GB-121,n_estimators,50
GB-122,learning_rate,0.05
GB-122,max_depth,4
GB-122,max_features,
GB-122,min_samples_leaf,1
GB-122,min_samples_split,32
GB-122,n_estimators,100
GB-123,learning_rate,0.05
GB-123,max_depth,4
GB-123,max_features,
GB-123,min_samples_leaf,1
GB-123,min_samples_split,32
GB-123,n_estimators,300
GB-124,learning_rate,0.05
GB-124,max_depth,4
GB-124,max_features,
GB-124,min_samples_leaf,1
GB-124,min_samples_split,32
GB-124,n_estimators,500
GB-125,learning_rate,0.05
GB-125,max_depth,4
GB-125,max_features,
GB-125,min_samples_leaf,1
GB-125,min_samples_split,32
GB-125,n_estimators,1000
GB-126,learning_rate,0.05
GB-126,max_depth,4
GB-126,max_features,
GB-126,min_samples_leaf,4
GB-126,min_samples_split,2
GB-126,n_estimators,50
GB-127,learning_rate,0.05
GB-127,max_depth,4
GB-127,max_features,
GB-127,min_samples_leaf,4
GB-127,min_samples_split,2
GB-127,n_estimators,100
GB-128,learning_rate,0.05
GB-128,max_depth,4
GB-128,max_features,
GB-128,min_samples_leaf,4
GB-128,min_samples_split,2
GB-128,n_estimators,300
GB-129,learning_rate,0.05
GB-129,max_depth,4
GB-129,max_features,
GB-129,min_samples_leaf,4
GB-129,min_samples_split,2
