model_id,param,value
RF-105,criterion,gini
RF-105,max_depth,
RF-105,max_features,sqrt
RF-105,min_samples_leaf,4
RF-105,min_samples_split,4
RF-105,n_estimators,1000
RF-106,class_weight,
RF-106,criterion,gini
RF-106,max_depth,
RF-106,max_features,sqrt
RF-106,min_samples_leaf,4
RF-106,min_samples_split,8
RF-106,n_estimators,50
RF-107,class_weight,
RF-107,criterion,gini
RF-107,max_depth,
RF-107,max_features,sqrt
RF-107,min_samples_leaf,4
RF-107,min_samples_split,8
RF-107,n_estimators,100
RF-108,class_weight,
RF-108,criterion,gini
RF-108,max_depth,
RF-108,max_features,sqrt
RF-108,min_samples_leaf,4
RF-108,min_samples_split,8
RF-108,n_estimators,300
RF-109,class_weight,
RF-109,criterion,gini
RF-109,max_depth,
RF-109,max_features,sqrt
RF-109,min_samples_leaf,4
RF-109,min_samples_split,8
RF-109,n_estimators,500
RF-110,class_weight,
RF-110,criterion,gini
RF-110,max_depth,
RF-110,max_features,sqrt
RF-110,min_samples_leaf,4
RF-110,min_samples_split,8
RF-110,n_estimators,1000
RF-111,class_weight,
RF-111,criterion,gini
RF-111,max_depth,
RF-111,max_features,sqrt
RF-111,min_samples_leaf,4
RF-111,min_samples_split,16
RF-111,n_estimators,50
RF-112,class_weight,
RF-112,criterion,gini
RF-112,max_depth,
RF-112,max_features,sqrt
RF-112,min_samples_leaf,4
RF-112,min_samples_split,16
RF-112,n_estimators,100
RF-113,class_weight,
RF-113,criterion,gini
RF-113,max_depth,
RF-113,max_features,sqrt
RF-113,min_samples_leaf,4
RF-113,min_samples_split,16
RF-113,n_estimators,300
RF-114,class_weight,
RF-114,criterion,gini
RF-114,max_depth,
RF-114,max_features,sqrt
RF-114,min_samples_leaf,4
RF-114,min_samples_split,16
RF-114,n_estimators,500
RF-115,class_weight,
RF-115,criterion,gini
RF-115,max_depth,
RF-115,max_features,sqrt
RF-115,min_samples_leaf,4
RF-115,min_samples_split,16
RF-115,n_estimators,1000
RF-116,class_weight,
RF-116,criterion,gini
RF-116,max_depth,
RF-116,max_features,sqrt
RF-116,min_samples_leaf,4
RF-116,min_samples_split,32
RF-116,n_estimators,50
RF-117,class_weight,
RF-117,criterion,gini
RF-117,max_depth,
RF-117,max_features,sqrt
RF-117,min_samples_leaf,4
RF-117,min_samples_split,32
RF-117,n_estimators,100
RF-118,class_weight,
RF-118,criterion,gini
RF-118,max_depth,
RF-118,max_features,sqrt
RF-118,min_samples_leaf,4
RF-118,min_samples_split,32
RF-118,n_estimators,300
RF-119,class_weight,
RF-119,criterion,gini
RF-119,max_depth,
RF-119,max_features,sqrt
RF-119,min_samples_leaf,4
RF-119,min_samples_split,32
RF-119,n_estimators,500
