model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_CS,fn_PA,fn_PHT,fn_PPGL
LogisticRegression,LG-31-1,0.08490566037735849,0.33962264150943394,0.11534353862584548,0.25,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.25,0.1267605633802817,0.33962264150943394,0.17220302949774116,0.18,0.20930232558139533,0.2243401759530792,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.24452830188679245,0.2843352347520842,0.30476401261550384,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,0.0,0.0,48.0,0.0,36.0,40.0,5.0,0.0,17.0,13.0
LogisticRegression,LG-32-1,0.08490566037735849,0.33962264150943394,0.11534353862584548,0.25,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.25,0.1267605633802817,0.33962264150943394,0.17220302949774116,0.18,0.20930232558139533,0.2243401759530792,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.24452830188679245,0.2843352347520842,0.30476401261550384,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,0.0,0.0,48.0,0.0,36.0,40.0,5.0,0.0,17.0,13.0
LogisticRegression,LG-33-1,0.08490566037735849,0.33962264150943394,0.11534353862584548,0.25,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.25,0.1267605633802817,0.33962264150943394,0.17220302949774116,0.18,0.20930232558139533,0.2243401759530792,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.24452830188679245,0.2843352347520842,0.30476401261550384,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,0.0,0.0,48.0,0.0,36.0,40.0,5.0,0.0,17.0,13.0
LogisticRegression,LG-34-1,0.08490566037735849,0.33962264150943394,0.11534353862584548,0.25,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.25,0.1267605633802817,0.33962264150943394,0.17220302949774116,0.18,0.20930232558139533,0.2243401759530792,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.24452830188679245,0.2843352347520842,0.30476401261550384,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,0.0,0.0,48.0,0.0,36.0,40.0,5.0,0.0,17.0,13.0
LogisticRegression,LG-35-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-36-1,0.08490566037735849,0.33962264150943394,0.11534353862584548,0.25,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.25,0.1267605633802817,0.33962264150943394,0.17220302949774116,0.18,0.20930232558139533,0.2243401759530792,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.24452830188679245,0.2843352347520842,0.30476401261550384,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,0.0,0.0,48.0,0.0,36.0,40.0,5.0,0.0,17.0,13.0
LogisticRegression,LG-37-1,0.08490566037735849,0.33962264150943394,0.11534353862584548,0.25,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.25,0.1267605633802817,0.33962264150943394,0.17220302949774116,0.18,0.20930232558139533,0.2243401759530792,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.24452830188679245,0.2843352347520842,0.30476401261550384,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,0.0,0.0,48.0,0.0,36.0,40.0,5.0,0.0,17.0,13.0
LogisticRegression,LG-38-1,0.2337121212121212,0.4716981132075472,0.30834762721555176,0.3602941176470588,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.3602941176470588,0.27842105263157896,0.4716981132075472,0.36615690168818277,0.3203024106758502,0.3386801370672339,0.34713913136044283,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.42018291246680045,0.4438632983976867,0.4547587580993086,0.2139830508474576,0.24852058253653386,0.0,9.0,16.0,0.0,0.0,11.0,17.0,0.0,48.0,24.0,19.0,40.0,5.0,9.0,1.0,13.0
LogisticRegression,LG-39-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-40-1,0.08490566037735849,0.33962264150943394,0.11534353862584548,0.25,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.25,0.1267605633802817,0.33962264150943394,0.17220302949774116,0.18,0.20930232558139533,0.2243401759530792,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.24452830188679245,0.2843352347520842,0.30476401261550384,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,0.0,0.0,48.0,0.0,36.0,40.0,5.0,0.0,17.0,13.0
LogisticRegression,LG-41-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-42-1,0.08018867924528301,0.32075471698113206,0.10288358846564613,0.25,0.32075471698113206,0.32075471698113206,0.32075471698113206,0.25,0.12142857142857143,0.32075471698113206,0.1557951482479784,0.1756198347107438,0.20631067961165048,0.22230769230769232,0.320754716981132,0.320754716981132,0.32075471698113206,0.2253235615156713,0.26470049459607986,0.28522496371552974,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,36.0,0.0,48.0,35.0,0.0,40.0,5.0,18.0,0.0,13.0
LogisticRegression,LG-43-1,0.5705397543632837,0.6037735849056604,0.5881560171238306,0.5302036199095023,0.6037735849056604,0.6037735849056604,0.6037735849056604,0.5302036199095023,0.5319838056680162,0.6037735849056604,0.5869201305149666,0.5285122181189597,0.5290224393787434,0.529431280782515,0.6037735849056604,0.6037735849056604,0.6037735849056604,0.5955345269528013,0.5994204062384167,0.6011568944448751,0.4341637010676156,0.43718412749015917,1.0,9.0,15.0,7.0,1.0,8.0,6.0,6.0,47.0,27.0,30.0,34.0,4.0,9.0,2.0,6.0
LogisticRegression,LG-44-1,0.6907894736842105,0.6037735849056604,0.6320754716981132,0.52938662644545,0.6037735849056604,0.6037735849056604,0.6037735849056604,0.52938662644545,0.5425425425425425,0.6037735849056604,0.5916860256482898,0.5306116297495608,0.5295455314008477,0.5293819808480588,0.6037735849056604,0.6037735849056604,0.6037735849056604,0.5972204980012397,0.6002921149203088,0.6016803389310207,0.43127235564639754,0.43388986716889966,1.0,10.0,14.0,7.0,0.0,9.0,5.0,7.0,48.0,26.0,31.0,33.0,4.0,8.0,3.0,6.0
LogisticRegression,LG-45-1,0.4384920634920635,0.5849056603773585,0.533842467804732,0.47938662644544994,0.5849056603773585,0.5849056603773585,0.5849056603773585,0.47938662644544994,0.45783475783475786,0.5849056603773585,0.5579530183303769,0.4704727318193184,0.47487817069056487,0.47672187587654613,0.5849056603773585,0.5849056603773586,0.5849056603773585,0.5737465670019563,0.5792596059290082,0.581568023165259,0.39989706639217704,0.4039596607355607,0.0,10.0,14.0,7.0,0.0,11.0,4.0,7.0,48.0,24.0,32.0,33.0,5.0,8.0,3.0,6.0
LogisticRegression,LG-46-1,0.4712809036658142,0.6037735849056604,0.5696609242548538,0.4932755153343389,0.6037735849056604,0.6037735849056604,0.6037735849056604,0.4932755153343389,0.48002869440459106,0.6037735849056604,0.5837459733087896,0.4873379450464397,0.4901899163185073,0.4914311690768094,0.6037735849056604,0.6037735849056604,0.6037735849056604,0.5949137288977161,0.5991880428036637,0.6010371567400021,0.4277634961439588,0.4327882300783889,0.0,11.0,14.0,7.0,1.0,12.0,3.0,5.0,47.0,23.0,33.0,35.0,5.0,7.0,3.0,6.0
LogisticRegression,LG-47-1,0.4808823529411764,0.6226415094339622,0.5811320754716981,0.5018225238813474,0.6226415094339622,0.6226415094339622,0.6226415094339622,0.5018225238813474,0.4840444082771448,0.6226415094339622,0.5928107987172794,0.49266642140727257,0.4968649295871808,0.4988102440181355,0.6226415094339622,0.6226415094339622,0.6226415094339622,0.6080961903933819,0.6148781281906202,0.6179501625708801,0.44849115504682624,0.46131968727868067,0.0,13.0,14.0,6.0,0.0,13.0,3.0,4.0,48.0,22.0,33.0,36.0,5.0,5.0,3.0,7.0
LogisticRegression,LG-48-1,0.5399350649350649,0.5849056603773585,0.5704484195050232,0.5470839617898442,0.5849056603773585,0.5849056603773585,0.5849056603773585,0.5470839617898442,0.5400154798761609,0.5849056603773585,0.5734271861674163,0.5433581399873535,0.5450642919411081,0.5458572532364152,0.5849056603773585,0.5849056603773586,0.5849056603773585,0.5792101333759168,0.5818643406460857,0.5830688291037495,0.4158316633266532,0.4183639926776967,2.0,8.0,15.0,6.0,3.0,8.0,6.0,5.0,45.0,27.0,30.0,35.0,3.0,10.0,2.0,7.0
